Beat,Block Range,Date,Hour,Number of Records,Offense Type,Offenses,Premise,Street Name,Suffix,Type
10H60,3100-3199,10/20/2017,08,1,Theft,1,"Road, Street, or Sidewalk",ROSEDALE,-,-
10H60,1200-1299,10/20/2017,18,1,AutoTheft,1,"Road, Street, or Sidewalk",TRAVIS,-,ST
10H60,9400-9499,10/20/2017,14,1,Theft,1,Apartment Parking Lot,SAPPHIRE CREEK LANE,-,-
10H60,2600-2699,10/20/2017,14,1,Theft,1,Driveway,OAKDALE,-,-
10H60,5200-5299,10/20/2017,12,1,Robbery,1,"Parks and Recreation, Zoo, Swimming Pool",CALHOUN RD,-,RD
10H60,2900-2999,10/20/2017,14,1,Burglary,1,Residence or House,RUTH,-,-
10H60,3900-3999,10/21/2017,04,1,Robbery,1,Service or Gas Station,OLD SPANISH TRL,-,-
10H60,2500-2599,10/21/2017,11,1,Theft,1,Apartment Parking Lot,SOUTHMORE BLVD,-,BLVD
10H60,3300-3399,10/21/2017,10,1,Theft,1,Residence or House,PARKWOOD DR,-,-
10H60,UNK,10/21/2017,14,1,Theft,1,Residence or House,HERMANN MUSEUM CIRCLE DRIVE,-,-
10H60,2800-2899,10/21/2017,18,1,Burglary,1,Vacant Building (Commercial),BLODGETT ST,-,ST
10H60,4000-4099,10/22/2017,14,1,Theft,1,"Other, Unknown, or Not Listed",GRIGGS RD,-,RD
10H60,5500-5599,10/23/2017,10,1,Theft,1,Apartment Parking Lot,SAMPSON,-,-
10H60,5500-5599,10/23/2017,09,1,Theft,1,Apartment Parking Lot,SAMPSON,-,-
10H60,5200-5299,10/23/2017,09,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",CALHOUN RD,-,RD
10H60,5500-5599,10/23/2017,05,1,Theft,1,Apartment Parking Lot,SAMPSON,-,-
10H60,5500-5599,10/23/2017,08,1,Theft,1,Apartment Parking Lot,SAMPSON,-,-
10H60,3300-3399,10/23/2017,08,1,Theft,1,"Road, Street, or Sidewalk",SOUTHMORE BLVD,-,BLVD
10H60,4800-4899,10/23/2017,18,1,Robbery,1,"Road, Street, or Sidewalk",SHORE HILLS,-,DR
10H60,5300-5399,10/23/2017,13,1,Burglary,1,Residence or House,BURKETT ST,-,ST
10H60,3900-3999,10/23/2017,15,1,Theft,1,"Road, Street, or Sidewalk",GRIGGS,-,RD
10H60,2200-2299,10/24/2017,16,1,Burglary,1,Residence or House,RUTH,-,-
10H60,2500-2599,10/24/2017,08,1,Burglary,1,Residence or House,N MACGREGOR WAY,-,-
10H60,2600-2699,10/25/2017,06,1,Robbery,1,Convenience Store,WHEELER,-,ST
10H60,2700-2799,10/25/2017,14,1,Theft,1,Residence or House,RUTH,-,-
10H60,3500-3599,10/25/2017,11,1,Theft,1,"Hotel, Motel, Inn, Etc.",SOUTHMORE BLVD,-,BLVD
10H60,3500-3599,10/25/2017,19,1,Burglary,1,Residence or House,OAKDALE,-,-
10H60,2500-2599,10/26/2017,08,1,Robbery,1,Restaurant or Cafeteria,SOUTHMORE,-,BLVD
10H60,100-199,10/27/2017,22,1,Burglary,1,Residence or House,SHERWOOD,E,DR
10H60,3500-3599,10/27/2017,15,1,Burglary,1,Residence or House,OAKDALE,-,-
10H60,2400-2499,10/28/2017,00,1,Robbery,1,"Road, Street, or Sidewalk",ARBOR ST,-,ST
10H60,6100-6199,10/28/2017,23,1,Theft,1,Other Parking Lot,WORTHAM,-,WAY
10H60,14900-14999,10/29/2017,01,1,Theft,1,"Road, Street, or Sidewalk",RICHMOND AVE 1421,S,-
10H60,3300-3399,10/29/2017,10,1,Theft,1,Service or Gas Station,OLD SPANISH TRL,-,-
10H60,200-299,10/30/2017,13,1,Robbery,1,Convenience Store,MALLOW GROVE,-,-
10H60,3400-3499,10/30/2017,13,1,Theft,1,Driveway,BINZ ST,-,ST
10H60,6000-6099,10/30/2017,12,1,Burglary,1,Residence or House,HOGUE,-,ST
10H60,3800-3899,10/30/2017,08,1,Theft,1,Residence or House,ROSENEATH DR,-,-
10H60,3900-3999,10/30/2017,05,1,Robbery,1,Service or Gas Station,OLD SPANISH,-,TRL
10H60,5500-5599,10/31/2017,00,1,Robbery,1,"Road, Street, or Sidewalk",SAMPSON,-,-
10H60,3100-3199,10/31/2017,20,1,Robbery,1,Liquor Store,SOUTHMORE,-,BLVD
10H70,5700-5799,10/01/2017,02,1,Robbery,1,Service or Gas Station,WOODMANCOTE,-,DR
10H70,6200-6299,10/01/2017,18,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",HERMANN PARK DR,-,-
10H70,1600-1699,10/02/2017,17,1,Theft,1,Apartment Parking Lot,HERMANN DR,-,-
10H70,4300-4399,10/02/2017,18,1,Theft,1,Miscellaneous Business (Non-Specific),ALMEDA,-,RD
10H70,6700-6799,10/02/2017,13,1,Theft,1,Hospital,BERTNER,-,AVE
10H70,6700-6799,10/03/2017,09,1,Theft,1,Hospital,FANNIN ST,-,ST
