# Offenses,Beat,Block Range,Date,Hour,Number of Records,Offense Type,Premise,Street Name,Suffix,Type
1,5F30,12900-12999,2/1/2017,08,1,Theft,Restaurant or Cafeteria Parking Lot,NORTHWEST,-,FWY
1,6B50,11300-11399,2/7/2017,08,1,Theft,Restaurant or Cafeteria Parking Lot,NORTH,-,FWY
1,3B40,5100-5199,2/18/2017,08,1,Theft,Service or Gas Station,NORTH,-,FWY
1,12D10,10000-10099,1/31/2017,08,1,Theft,Strip Business Center Parking Lot,GULF,-,FWY
1,12D40,15200-15299,2/9/2017,08,1,Theft,Strip Business Center Parking Lot,GULF,-,FWY
1,24C50,23900-23999,2/27/2017,08,1,Theft,Strip Business Center Parking Lot,EASTEX,-,FWY
1,6B10,5600-5699,2/8/2017,09,1,Theft,Apartment,NORTH,-,FWY
1,5F30,13400-13499,2/22/2017,09,1,Theft,Commercial Parking Lot or Garage,NORTHWEST,-,FWY
1,12D10,12200-12299,2/8/2017,09,1,Theft,Department or Discount Store,GULF,-,FWY
1,13D10,6800-6899,2/16/2017,09,1,Theft,"Electronics Store, Electrical Supplies",GULF,-,FWY
1,5F30,13400-13499,2/8/2017,09,1,Theft,Grocery Store or Supermarket,NORTHWEST,-,FWY
1,9C40,13600-13699,2/28/2017,09,1,Theft,Grocery Store or Supermarket,EAST,-,FWY
1,17E10,6800-6899,2/3/2017,09,1,Theft,Hotel or Motel Parking Lot,SOUTHWEST,-,FWY
1,17E10,6600-6699,2/4/2017,09,1,Theft,Hotel or Motel Parking Lot,SOUTHWEST,-,FWY
1,17E10,6600-6699,2/22/2017,09,1,Theft,Hotel or Motel Parking Lot,SOUTHWEST,-,FWY
1,1A30,2300-2399,1/31/2017,09,1,Theft,Hotel or Motel Parking Lot,SOUTHWEST,-,FWY
1,1A30,2700-2799,2/14/2017,09,1,Theft,Hotel or Motel Parking Lot,SOUTHWEST,-,FWY
1,20G50,11300-11399,2/12/2017,09,1,Theft,Hotel or Motel Parking Lot,KATY,-,FWY
1,12D70,18200-18299,2/16/2017,09,1,Theft,Other Parking Lot,GULF,-,FWY
1,5F30,13300-13399,2/6/2017,09,1,Theft,Other Parking Lot,NORTHWEST,-,FWY
1,6B10,5600-5699,2/25/2017,09,1,Theft,Residence or House,NORTH,-,FWY
1,7C30,7600-7699,2/22/2017,09,1,Theft,Residence or House,EASTEX,-,FWY
1,20G60,12100-12199,2/3/2017,09,1,Theft,Restaurant or Cafeteria Parking Lot,KATY,-,FWY
1,3B50,4400-4499,2/8/2017,09,1,Theft,Specialty Store (Non-Specific),NORTH,-,FWY
1,12D30,12300-12399,2/2/2017,10,1,Theft,Apartment Parking Lot,GULF,-,FWY
1,18F10,7700-7799,2/26/2017,10,1,Theft,Apartment Parking Lot,KATY,-,FWY
1,9C40,13500-13599,2/28/2017,10,1,Theft,Bank or Savings Institution Parking Lot,EAST,-,FWY
1,13D10,6800-6899,2/2/2017,10,1,Theft,Commercial Parking Lot or Garage,GULF,-,FWY
1,17E20,8100-8199,2/27/2017,10,1,Theft,Commercial Parking Lot or Garage,SOUTHWEST,-,FWY
1,3B10,10300-10399,2/27/2017,10,1,Theft,Commercial Parking Lot or Garage,NORTHWEST,-,FWY
1,4F10,9700-9799,2/21/2017,10,1,Theft,Commercial Parking Lot or Garage,KATY,-,FWY
1,7C30,7700-7799,2/16/2017,10,1,Theft,Convenience Store,EASTEX,-,FWY
1,12D70,18100-18199,2/4/2017,10,1,Theft,Department or Discount Store,GULF,-,FWY
1,1A30,2700-2799,2/2/2017,10,1,Theft,Hotel or Motel Parking Lot,SOUTHWEST,-,FWY
1,13D20,9100-9199,1/31/2017,10,1,Theft,"Hotel, Motel, Inn, Etc.",GULF,-,FWY
1,20G50,11300-11399,2/16/2017,10,1,Theft,"Hotel, Motel, Inn, Etc.",KATY,-,FWY
1,12D40,14900-14999,2/10/2017,10,1,Theft,Miscellaneous Business (Non-Specific),GULF,-,FWY
1,20G60,13000-13099,12/25/2015,10,1,Theft,Miscellaneous Business (Non-Specific),KATY,-,FWY
1,2A50,5200-5299,2/24/2017,10,1,Theft,Miscellaneous Business (Non-Specific),KATY,-,FWY
1,7C40,UNK,2/23/2017,10,1,Theft,Miscellaneous Business (Non-Specific),EASTEX,-,FWY
1,19G50,10000-10099,1/19/2017,10,1,Theft,Office Building,SOUTHWEST,-,FWY
1,20G60,21800-21899,11/24/2016,10,1,Theft,Restaurant or Cafeteria,KATY,-,FWY
1,9C40,13400-13499,2/5/2017,10,1,Theft,Restaurant or Cafeteria,EAST,-,FWY
1,20G50,11300-11399,2/3/2017,10,1,Theft,Restaurant or Cafeteria Parking Lot,KATY,-,FWY
1,1A30,3100-3199,2/4/2017,10,1,Theft,Service or Gas Station,SOUTHWEST,-,FWY
1,1A50,4000-4099,2/9/2017,10,1,Theft,Service or Gas Station,SOUTHWEST,-,FWY
1,20G60,13100-13199,2/21/2017,10,1,Theft,Service or Gas Station,KATY,-,FWY
1,9C20,8000-8099,2/9/2017,10,1,Theft,Service or Gas Station,EAST,-,FWY
1,2A30,4800-4899,2/4/2017,10,1,Theft,Strip Business Center Parking Lot,KATY,-,FWY
1,5F30,13500-13599,2/3/2017,10,1,Theft,Strip Business Center Parking Lot,NORTHWEST,-,FWY
1,12D30,12400-12499,2/13/2017,11,1,Theft,,GULF,-,FWY
1,6B40,8900-8999,2/18/2017,11,1,Theft,Adult Book Store or Newsstand,NORTH,-,FWY
1,4F30,10900-10999,2/11/2017,11,1,Theft,Apartment,KATY,-,FWY
1,12D10,10900-10999,2/9/2017,11,1,Theft,Apartment Parking Lot,GULF,-,FWY
1,18F60,9100-9199,2/20/2017,11,1,Theft,Body Shop,SOUTHWEST,-,FWY
1,3B50,4400-4499,2/15/2017,11,1,Theft,Commercial Building,NORTH,-,FWY
1,1A50,3900-3999,2/9/2017,11,1,Theft,Commercial Parking Lot or Garage,SOUTHWEST,-,FWY
1,3B50,4400-4499,2/8/2017,11,1,Theft,Department or Discount Store,NORTH,-,FWY
1,4F10,9700-9799,2/13/2017,11,1,Theft,Department or Discount Store,KATY,-,FWY
1,17E30,11500-11599,2/12/2017,11,1,Theft,"Electronics Store, Electrical Supplies",SOUTHWEST,-,FWY
1,12D10,9800-9899,2/23/2017,11,1,Theft,Grocery Store or Supermarket Parking Lot,GULF,-,FWY
1,12D10,9900-9999,1/30/2017,11,1,Theft,Hotel or Motel Parking Lot,GULF,-,FWY
1,18F50,6700-6799,2/15/2017,11,1,Theft,Hotel or Motel Parking Lot,SOUTHWEST,-,FWY
1,12D30,12400-12499,2/10/2017,11,1,Theft,"Hotel, Motel, Inn, Etc.",GULF,-,FWY
1,2A20,2000-2099,2/5/2017,11,1,Theft,Miscellaneous Business (Non-Specific),NORTH,-,FWY
1,3B50,4400-4499,2/13/2017,11,1,Theft,Miscellaneous Business (Non-Specific),NORTH,-,FWY
1,7C30,8000-8099,2/1/2017,11,1,Theft,Miscellaneous Business (Non-Specific),EASTEX,-,FWY
1,24C50,23600-23699,2/9/2017,11,1,Theft,Other Parking Lot,EASTEX,-,FWY
1,2A30,3500-3599,2/22/2017,11,1,Theft,Other Parking Lot,KATY,-,FWY
1,4F30,UNK,2/5/2017,11,1,Theft,Other Parking Lot,KATY,-,FWY
1,7C50,15500-15599,2/15/2017,11,1,Theft,Other Parking Lot,EASTEX,-,FWY
1,12D10,9800-9899,2/23/2017,11,1,Theft,Restaurant or Cafeteria Parking Lot,GULF,-,FWY
1,3B10,10800-10899,2/24/2017,11,1,Theft,Restaurant or Cafeteria Parking Lot,NORTHWEST,-,FWY
1,3B50,5300-5399,2/22/2017,11,1,Theft,Restaurant or Cafeteria Parking Lot,NORTH,-,FWY
1,5F30,12800-12899,2/24/2017,11,1,Theft,Restaurant or Cafeteria Parking Lot,NORTHWEST,-,FWY
1,4F10,9700-9799,2/22/2017,11,1,Theft,Service or Gas Station,KATY,-,FWY
1,13D10,6800-6899,2/24/2017,11,1,Theft,Specialty Store (Non-Specific),GULF,-,FWY
1,9C40,13400-13499,2/6/2017,11,1,Theft,Strip Business Center Parking Lot,EAST,-,FWY
1,4F10,10700-10799,2/22/2017,12,1,Theft,,KATY,-,FWY
1,3B10,12200-12299,2/9/2017,12,1,Theft,Bank or Savings Institution Parking Lot,NORTHWEST,-,FWY
1,1A50,3700-3799,2/12/2017,12,1,Theft,"Church, Synagogue, or Temple",SOUTHWEST,-,FWY
1,1A50,3200-3299,1/28/2017,12,1,Theft,Clothing Store,SOUTHWEST,-,FWY
1,18F50,6700-6799,2/22/2017,12,1,Theft,Commercial Parking Lot or Garage,SOUTHWEST,-,FWY
1,3B50,4400-4499,2/6/2017,12,1,Theft,Department or Discount Store,NORTH,-,FWY
1,17E30,11500-11599,2/19/2017,12,1,Theft,"Electronics Store, Electrical Supplies",SOUTHWEST,-,FWY
1,3B50,4400-4499,2/13/2017,12,1,Theft,Grocery Store or Supermarket Parking Lot,NORTH,-,FWY
1,24C50,23000-23099,2/24/2017,12,1,Theft,Hospital Parking Lot,EASTEX,-,FWY
1,18F50,6700-6799,2/23/2017,12,1,Theft,Hotel or Motel Parking Lot,SOUTHWEST,-,FWY
1,9C30,10100-10199,2/18/2017,12,1,Theft,Hotel or Motel Parking Lot,EAST,-,FWY
1,19G50,11000-11099,2/27/2017,12,1,Theft,"Hotel, Motel, Inn, Etc.",SOUTHWEST,-,FWY
1,20G60,15100-15199,2/13/2017,12,1,Theft,"Hotel, Motel, Inn, Etc.",KATY,-,FWY
1,13D10,6800-6899,2/4/2017,12,1,Theft,Miscellaneous Business (Non-Specific),GULF,-,FWY
1,13D10,6000-6099,2/21/2017,12,1,Theft,Miscellaneous Business (Non-Specific),GULF,-,FWY
1,19G10,9500-9599,2/19/2017,12,1,Theft,Miscellaneous Business (Non-Specific),SOUTHWEST,-,FWY
1,1A50,4700-4799,2/1/2017,12,1,Theft,Miscellaneous Business (Non-Specific),SOUTHWEST,-,FWY
1,1A50,3800-3899,2/8/2017,12,1,Theft,Miscellaneous Business (Non-Specific),SOUTHWEST,-,FWY
1,5F10,7600-7699,12/21/2016,12,1,Theft,Miscellaneous Business (Non-Specific),KATY,-,FWY
1,5F30,14100-14199,2/1/2017,12,1,Theft,Miscellaneous Business (Non-Specific),NORTHWEST,-,FWY
1,16E10,12600-12699,1/25/2017,12,1,Theft,Other Parking Lot,SOUTH,-,FWY
1,9C40,12000-12099,2/10/2017,12,1,Theft,Other Parking Lot,EAST,-,FWY
1,5F30,12800-12899,2/15/2017,12,1,Theft,"Other, Unknown, or Not Listed",NORTHWEST,-,FWY
1,19G50,11600-11699,2/11/2017,12,1,Theft,"Pawn, Resale Shop, or Flea Market",SOUTHWEST,-,FWY
1,3B50,4400-4499,2/2/2017,12,1,Theft,Residence or House,NORTH,-,FWY
1,9C30,11800-11899,2/26/2017,12,1,Theft,Restaurant or Cafeteria,EAST,-,FWY
1,1A50,3200-3299,2/10/2017,12,1,Theft,Restaurant or Cafeteria Parking Lot,SOUTHWEST,-,FWY
1,6B50,11300-11399,2/20/2017,12,1,Theft,Restaurant or Cafeteria Parking Lot,NORTH,-,FWY
1,5F30,13500-13599,2/18/2017,12,1,Theft,"Road, Street, or Sidewalk",NORTHWEST,-,FWY
1,17E10,5600-5699,2/24/2017,12,1,Theft,Service or Gas Station,SOUTHWEST,-,FWY
1,9C40,12500-12599,2/12/2017,12,1,Theft,Service or Gas Station,EAST,-,FWY
1,19G50,11400-11499,2/16/2017,12,1,Theft,Strip Business Center Parking Lot,SOUTHWEST,-,FWY
1,1A30,2400-2499,2/5/2017,12,1,Theft,Strip Business Center Parking Lot,SOUTHWEST,-,FWY
1,4F10,9900-9999,2/4/2017,12,1,Theft,Strip Business Center Parking Lot,KATY,-,FWY
1,9C40,13400-13499,2/7/2017,12,1,Theft,Strip Business Center Parking Lot,EAST,-,FWY
1,12D70,18100-18199,1/31/2017,12,1,Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,GULF,-,FWY
1,3B50,4400-4499,2/10/2017,13,1,Theft,Clothing Store,NORTH,-,FWY
1,13D20,8800-8899,2/18/2017,13,1,Theft,Commercial Parking Lot or Garage,GULF,-,FWY
1,20G50,11600-11699,2/2/2017,13,1,Theft,Commercial Parking Lot or Garage,KATY,-,FWY
1,4F10,9700-9799,2/4/2017,13,1,Theft,Commercial Parking Lot or Garage,KATY,-,FWY
1,3B50,4400-4499,2/15/2017,13,1,Theft,Department or Discount Store,NORTH,-,FWY
1,3B50,4400-4499,2/25/2017,13,1,Theft,Department or Discount Store,NORTH,-,FWY
1,4F10,10400-10499,2/14/2017,13,1,Theft,Department or Discount Store,KATY,-,FWY
1,12D10,10600-10699,2/21/2017,13,1,Theft,Grocery Store or Supermarket Parking Lot,GULF,-,FWY
1,20G50,11400-11499,2/15/2017,13,1,Theft,Miscellaneous Business (Non-Specific),KATY,-,FWY
1,5F10,7700-7799,12/1/2016,13,1,Theft,Miscellaneous Business (Non-Specific),KATY,-,FWY
1,3B10,10500-10599,2/17/2017,13,1,Theft,Office Building,NORTHWEST,-,FWY
1,5F30,13300-13399,2/3/2017,13,1,Theft,Other Parking Lot,NORTHWEST,-,FWY
1,5F30,14100-14199,2/4/2017,13,1,Theft,Other Parking Lot,NORTHWEST,-,FWY
1,7C50,15500-15599,2/15/2017,13,1,Theft,Other Parking Lot,EASTEX,-,FWY
1,18F30,5900-5999,9/13/2015,13,1,Theft,"Other, Unknown, or Not Listed",SOUTHWEST,-,FWY
1,20G60,15300-15399,2/10/2017,13,1,Theft,"Other, Unknown, or Not Listed",KATY,-,FWY
1,17E30,11200-11299,2/8/2017,13,1,Theft,Restaurant or Cafeteria,SOUTHWEST,-,FWY
1,6B50,11300-11399,2/10/2017,13,1,Theft,Restaurant or Cafeteria Parking Lot,NORTH,-,FWY
1,9C40,12400-12499,2/15/2017,13,1,Theft,Restaurant or Cafeteria Parking Lot,EAST,-,FWY
1,UNK,11800-11899,2/28/2017,13,1,Theft,Restaurant or Cafeteria Parking Lot,EAST,-,FWY
1,13D20,8100-8199,2/19/2017,13,1,Theft,"Road, Street, or Sidewalk",GULF,-,FWY
1,20G50,10500-10599,2/3/2017,13,1,Theft,Specialty Store (Non-Specific),KATY,-,FWY
1,13D10,6800-6899,2/5/2017,13,1,Theft,Strip Business Center Parking Lot,GULF,-,FWY
1,9C40,12000-12099,2/3/2017,13,1,Theft,Strip Business Center Parking Lot,EAST,-,FWY
1,9C40,12400-12499,2/18/2017,13,1,Theft,Strip Business Center Parking Lot,EAST,-,FWY
1,9C40,13300-13399,2/18/2017,13,1,Theft,Strip Business Center Parking Lot,EAST,-,FWY
1,UNK,19400-19499,2/4/2017,13,1,Theft,Strip Business Center Parking Lot,GULF,-,FWY
1,19G50,10000-10099,2/28/2017,13,1,Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,SOUTHWEST,-,FWY
1,12D10,11400-11499,2/21/2017,14,1,Theft,Bank or Savings Institution Parking Lot,GULF,-,FWY
1,5F30,13100-13199,2/27/2017,14,1,Theft,Bank or Savings Institution Parking Lot,NORTHWEST,-,FWY
1,6B50,10800-10899,2/6/2017,14,1,Theft,Clothing Store,NORTH,-,FWY
1,3B50,4400-4499,2/11/2017,14,1,Theft,Department or Discount Store,NORTH,-,FWY
1,3B50,4400-4499,2/15/2017,14,1,Theft,Department or Discount Store,NORTH,-,FWY
1,3B50,4400-4499,2/17/2017,14,1,Theft,Department or Discount Store,NORTH,-,FWY
1,3B50,4400-4499,2/3/2017,14,1,Theft,Grocery Store or Supermarket,NORTH,-,FWY
1,5F30,13400-13499,2/2/2017,14,1,Theft,Grocery Store or Supermarket,NORTHWEST,-,FWY
1,2A50,2900-2999,2/17/2017,14,1,Theft,Grocery Store or Supermarket Parking Lot,KATY,-,FWY
1,3B10,12000-12099,2/23/2017,14,1,Theft,Grocery Store or Supermarket Parking Lot,NORTHWEST,-,FWY
1,9C40,13600-13699,2/16/2017,14,1,Theft,Grocery Store or Supermarket Parking Lot,EAST,-,FWY
1,9C40,12200-12299,2/22/2017,14,1,Theft,Grocery Store or Supermarket Parking Lot,EAST,-,FWY
1,20G50,11100-11199,2/4/2017,14,1,Theft,Hotel or Motel Parking Lot,KATY,-,FWY
1,12D10,9900-9999,2/20/2017,14,1,Theft,"Hotel, Motel, Inn, Etc.",GULF,-,FWY
1,13D10,6800-6899,2/28/2017,14,1,Theft,Miscellaneous Business (Non-Specific),GULF,-,FWY
1,6B40,9100-9199,2/1/2017,14,1,Theft,Miscellaneous Business (Non-Specific),NORTH,-,FWY
1,17E10,7000-7099,2/14/2017,14,1,Theft,Other Parking Lot,SOUTHWEST,-,FWY
1,20G50,11300-11399,2/15/2017,14,1,Theft,"Other, Unknown, or Not Listed",KATY,-,FWY
1,18F10,8100-8199,2/24/2017,14,1,Theft,Restaurant or Cafeteria Parking Lot,KATY,-,FWY
1,4F10,10500-10599,2/11/2017,14,1,Theft,Restaurant or Cafeteria Parking Lot,KATY,-,FWY
1,5F30,12800-12899,2/5/2017,14,1,Theft,Restaurant or Cafeteria Parking Lot,NORTHWEST,-,FWY
1,12D70,18300-18399,2/24/2017,14,1,Theft,Service or Gas Station,GULF,-,FWY
1,1A50,3900-3999,2/15/2017,14,1,Theft,Service or Gas Station,SOUTHWEST,-,FWY
1,9C40,12700-12799,2/13/2017,14,1,Theft,Service or Gas Station,EAST,-,FWY
1,13D10,6800-6899,2/6/2017,14,1,Theft,Specialty Store (Non-Specific),GULF,-,FWY
1,24C50,22600-22699,2/7/2017,14,1,Theft,Specialty Store (Non-Specific),EASTEX,-,FWY
1,4F10,9700-9799,2/1/2017,14,1,Theft,Sporting Goods or Gun Shops,KATY,-,FWY
1,12D10,11400-11499,2/8/2017,14,1,Theft,Strip Business Center Parking Lot,GULF,-,FWY
1,20G50,10400-10499,2/24/2017,14,1,Theft,Strip Business Center Parking Lot,KATY,-,FWY
1,1A30,2700-2799,2/25/2017,15,1,Theft,Adult Book Store or Newsstand,SOUTHWEST,-,FWY
1,12D20,12800-12899,2/18/2017,15,1,Theft,Bar or Night Club,GULF,-,FWY
1,17E30,9600-9699,2/11/2017,15,1,Theft,Bar or Night Club,SOUTHWEST,-,FWY
1,3B50,4400-4499,2/21/2017,15,1,Theft,Clothing Store,NORTH,-,FWY
1,9C40,12000-12099,2/18/2017,15,1,Theft,Clothing Store,EAST,-,FWY
1,19G10,9500-9599,2/8/2017,15,1,Theft,Commercial Parking Lot or Garage,SOUTHWEST,-,FWY
1,5F30,12800-12899,2/2/2017,15,1,Theft,Commercial Parking Lot or Garage,NORTHWEST,-,FWY
1,12D70,18600-18699,1/31/2017,15,1,Theft,Department or Discount Store,GULF,-,FWY
1,3B50,4400-4499,2/2/2017,15,1,Theft,Department or Discount Store,NORTH,-,FWY
1,3B50,4400-4499,2/4/2017,15,1,Theft,Department or Discount Store,NORTH,-,FWY
1,3B50,4400-4499,2/18/2017,15,1,Theft,Department or Discount Store,NORTH,-,FWY
1,5F30,13800-13899,2/4/2017,15,1,Theft,Department or Discount Store,NORTHWEST,-,FWY
1,12D10,12100-12199,2/1/2017,15,1,Theft,"Furniture, Appliances, Radios, TV Store",GULF,-,FWY
1,5F30,13400-13499,2/1/2017,15,1,Theft,Grocery Store or Supermarket,NORTHWEST,-,FWY
1,4F10,10400-10499,2/4/2017,15,1,Theft,Grocery Store or Supermarket Parking Lot,KATY,-,FWY
1,1A50,3900-3999,2/7/2017,15,1,Theft,Hospital Parking Lot,SOUTHWEST,-,FWY
1,5F10,7600-7699,2/4/2017,15,1,Theft,Miscellaneous Business (Non-Specific),KATY,-,FWY
1,18F30,5900-5999,2/17/2017,15,1,Theft,Other Parking Lot,SOUTHWEST,-,FWY
1,1A30,2600-2699,2/17/2017,15,1,Theft,Other Parking Lot,SOUTHWEST,-,FWY
1,4F30,18300-18399,2/3/2017,15,1,Theft,Other Parking Lot,KATY,-,FWY
1,9C40,13500-13599,2/10/2017,15,1,Theft,Other Parking Lot,EAST,-,FWY
1,12D40,14100-14199,2/27/2017,15,1,Theft,"Other, Unknown, or Not Listed",GULF,-,FWY
1,3B50,4400-4499,2/15/2017,15,1,Theft,"Other, Unknown, or Not Listed",NORTH,-,FWY
1,6B20,7400-7499,2/16/2017,15,1,Theft,"Other, Unknown, or Not Listed",NORTH,-,FWY
1,6B50,11100-11199,2/3/2017,15,1,Theft,"Other, Unknown, or Not Listed",NORTH,-,FWY
1,6B50,10300-10399,2/24/2017,15,1,Theft,"Other, Unknown, or Not Listed",NORTH,-,FWY
1,18F60,8000-8099,2/28/2017,15,1,Theft,Restaurant or Cafeteria Parking Lot,SOUTHWEST,-,FWY
1,1A30,2100-2199,2/25/2017,15,1,Theft,"Road, Street, or Sidewalk",SOUTHWEST,-,FWY
1,16E10,12600-12699,2/26/2017,15,1,Theft,Service or Gas Station,SOUTH,-,FWY
1,18F50,7000-7099,2/3/2017,15,1,Theft,Service or Gas Station,SOUTHWEST,-,FWY
1,20G50,10200-10299,2/17/2017,15,1,Theft,Strip Business Center Parking Lot,KATY,-,FWY
1,20G60,12100-12199,2/4/2017,15,1,Theft,Strip Business Center Parking Lot,KATY,-,FWY
1,5F30,UNK,2/27/2017,15,1,Theft,Strip Business Center Parking Lot,NORTHWEST,-,FWY
1,3B50,4400-4499,2/19/2017,16,1,Theft,,NORTH,-,FWY
1,4F10,9900-9999,2/4/2017,16,1,Theft,Bank or Savings Institution Parking Lot,KATY,-,FWY
1,6B50,10900-10999,2/17/2017,16,1,Theft,Barber And Beauty Shops,NORTH,-,FWY
1,13D10,6800-6899,2/3/2017,16,1,Theft,Commercial Parking Lot or Garage,GULF,-,FWY
1,19G10,9400-9499,2/15/2017,16,1,Theft,Department or Discount Store,SOUTHWEST,-,FWY
1,3B50,4400-4499,2/1/2017,16,1,Theft,Department or Discount Store,NORTH,-,FWY
1,3B50,4400-4499,2/17/2017,16,1,Theft,Department or Discount Store,NORTH,-,FWY
1,5F30,13400-13499,2/3/2017,16,1,Theft,Department or Discount Store,NORTHWEST,-,FWY
1,5F30,13400-13499,2/16/2017,16,1,Theft,Department or Discount Store,NORTHWEST,-,FWY
1,6B10,5500-5599,2/9/2017,16,1,Theft,Department or Discount Store,NORTH,-,FWY
1,9C40,13400-13499,2/15/2017,16,1,Theft,Department or Discount Store,EAST,-,FWY
1,17E30,11500-11599,2/5/2017,16,1,Theft,"Electronics Store, Electrical Supplies",SOUTHWEST,-,FWY
1,17E30,11500-11599,2/20/2017,16,1,Theft,"Electronics Store, Electrical Supplies",SOUTHWEST,-,FWY
1,17E30,11500-11599,2/27/2017,16,1,Theft,"Electronics Store, Electrical Supplies",SOUTHWEST,-,FWY
1,5F30,13300-13399,2/3/2017,16,1,Theft,Freeway Service Road,NORTHWEST,-,FWY
1,3B50,4400-4499,2/11/2017,16,1,Theft,Grocery Store or Supermarket,NORTH,-,FWY
1,3B50,4400-4499,2/27/2017,16,1,Theft,Grocery Store or Supermarket,NORTH,-,FWY
1,4F10,9700-9799,2/18/2017,16,1,Theft,Grocery Store or Supermarket,KATY,-,FWY
1,18F10,7600-7699,2/4/2017,16,1,Theft,Hotel or Motel Parking Lot,KATY,-,FWY
1,5F30,12800-12899,2/18/2017,16,1,Theft,Hotel or Motel Parking Lot,NORTHWEST,-,FWY
1,13D20,9100-9199,2/4/2017,16,1,Theft,"Hotel, Motel, Inn, Etc.",GULF,-,FWY
1,4F10,9700-9799,2/26/2017,16,1,Theft,Miscellaneous Business (Non-Specific),KATY,-,FWY
1,24C50,22600-22699,2/8/2017,16,1,Theft,"Other, Unknown, or Not Listed",EASTEX,-,FWY
1,6B40,8000-8099,2/5/2017,16,1,Theft,"Other, Unknown, or Not Listed",NORTH,-,FWY
1,6B10,7000-7099,2/20/2017,16,1,Theft,"Pawn, Resale Shop, or Flea Market",NORTH,-,FWY
1,18F60,9100-9199,2/20/2017,16,1,Theft,Restaurant or Cafeteria Parking Lot,SOUTHWEST,-,FWY
1,3B10,10800-10899,2/3/2017,16,1,Theft,Restaurant or Cafeteria Parking Lot,NORTHWEST,-,FWY
1,3B50,5000-5099,2/5/2017,16,1,Theft,"Road, Street, or Sidewalk",NORTH,-,FWY
1,17E10,5600-5699,2/11/2017,16,1,Theft,Service or Gas Station,SOUTHWEST,-,FWY
1,1A50,3900-3999,2/18/2017,16,1,Theft,Service or Gas Station,SOUTHWEST,-,FWY
1,1A50,3100-3199,2/22/2017,16,1,Theft,Service or Gas Station,SOUTHWEST,-,FWY
1,17E30,9500-9599,2/2/2017,16,1,Theft,Specialty Store (Non-Specific),SOUTHWEST,-,FWY
1,5F30,14100-14199,2/10/2017,16,1,Theft,Specialty Store (Non-Specific),NORTHWEST,-,FWY
1,13D10,6800-6899,2/20/2017,16,1,Theft,Strip Business Center Parking Lot,GULF,-,FWY
1,18F60,9000-9099,2/14/2017,16,1,Theft,Strip Business Center Parking Lot,SOUTHWEST,-,FWY
1,20G50,10200-10299,2/24/2017,16,1,Theft,Strip Business Center Parking Lot,KATY,-,FWY
1,3B10,11900-11999,2/8/2017,17,1,Theft,Apartment Parking Lot,NORTHWEST,-,FWY
1,3B50,4400-4499,2/12/2017,17,1,Theft,Clothing Store,NORTH,-,FWY
1,5F30,14000-14099,12/19/2016,17,1,Theft,Commercial Building,NORTHWEST,-,FWY
1,12D10,10100-10199,2/24/2017,17,1,Theft,Department or Discount Store,GULF,-,FWY
1,13D10,6800-6899,2/20/2017,17,1,Theft,Department or Discount Store,GULF,-,FWY
1,3B50,4400-4499,2/9/2017,17,1,Theft,Department or Discount Store,NORTH,-,FWY
1,3B50,4400-4499,2/14/2017,17,1,Theft,Department or Discount Store,NORTH,-,FWY
1,5F30,13400-13499,2/17/2017,17,1,Theft,Department or Discount Store,NORTHWEST,-,FWY
1,3B50,4400-4499,2/8/2017,17,1,Theft,Grocery Store or Supermarket,NORTH,-,FWY
1,18F50,6700-6799,2/4/2017,17,1,Theft,"Hotel, Motel, Inn, Etc.",SOUTHWEST,-,FWY
1,20G60,16000-16099,2/3/2017,17,1,Theft,"Hotel, Motel, Inn, Etc.",KATY,-,FWY
1,9C40,12700-12799,2/4/2017,17,1,Theft,"Hotel, Motel, Inn, Etc.",EAST,-,FWY
1,24C50,23000-23099,2/16/2017,17,1,Theft,Miscellaneous Business (Non-Specific),EASTEX,-,FWY
1,5F30,13400-13499,2/12/2017,17,1,Theft,Miscellaneous Business (Non-Specific),NORTHWEST,-,FWY
1,13D10,6800-6899,2/3/2017,17,1,Theft,Other Parking Lot,GULF,-,FWY
1,24C50,24900-24999,2/20/2017,17,1,Theft,Other Parking Lot,EASTEX,-,FWY
1,3B10,12700-12799,2/4/2017,17,1,Theft,Other Parking Lot,NORTHWEST,-,FWY
1,7C30,9100-9199,2/1/2017,17,1,Theft,Other Parking Lot,EASTEX,-,FWY
1,12D70,19000-19099,2/15/2017,17,1,Theft,Restaurant or Cafeteria Parking Lot,GULF,-,FWY
1,20G50,10500-10599,2/10/2017,17,1,Theft,Restaurant or Cafeteria Parking Lot,KATY,-,FWY
1,24C50,23700-23799,2/27/2017,17,1,Theft,Restaurant or Cafeteria Parking Lot,EASTEX,-,FWY
1,5F30,13200-13299,2/7/2017,17,1,Theft,Restaurant or Cafeteria Parking Lot,NORTHWEST,-,FWY
1,5F30,13200-13299,2/16/2017,17,1,Theft,Restaurant or Cafeteria Parking Lot,NORTHWEST,-,FWY
1,6B10,5900-5999,2/7/2017,17,1,Theft,Restaurant or Cafeteria Parking Lot,NORTH,-,FWY
1,3B10,11200-11299,2/11/2017,17,1,Theft,Specialty Store (Non-Specific),NORTHWEST,-,FWY
1,1A50,3800-3899,2/4/2017,17,1,Theft,Strip Business Center Parking Lot,SOUTHWEST,-,FWY
