Day Of Week,District,Hour,Incident Number,Lat,Location,Long,Month,Number of Records,Occurred On Date,Offense Code,Offense Code Group,Offense Description,Reporting Area,Shooting,Street,Ucr Part,Year
Friday,B3,21,I172083665,42.27892368,"(42.27892368, -71.08026116)",-71.08026116,10,1,10/6/2017 9:25:00 PM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,412,,MORTON ST,Part One,2017
Friday,B3,22,I172085678,42.29330376,"(42.29330376, -71.08858990)",-71.0885899,10,1,10/13/2017 10:55:00 PM,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,463,,BLUE HILL AVE,Part One,2017
Friday,C11,4,I172089697,42.30776342,"(42.30776342, -71.06683062)",-71.06683062,10,1,10/27/2017 4:50:00 AM,724,Auto Theft,AUTO THEFT,335,,COLEMAN ST,Part One,2017
Friday,C11,7,I172085586,42.31492726,"(42.31492726, -71.05995455)",-71.05995455,10,1,10/13/2017 7:45:00 AM,724,Auto Theft,AUTO THEFT,243,,PLEASANT ST,Part One,2017
Friday,C11,11,I172085480,42.30406551,"(42.30406551, -71.07003320)",-71.0700332,10,1,10/13/2017 11:11:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,342,,BOWDOIN ST,Part One,2017
Friday,C11,12,I172091810,42.29896223,"(42.29896223, -71.05704420)",-71.0570442,10,1,10/6/2017 12:00:00 PM,724,Auto Theft,AUTO THEFT,354,,CHRISTOPHER ST,Part One,2017
Friday,C11,18,I172091397,42.30328747,"(42.30328747, -71.06363409)",-71.06363409,10,1,10/27/2017 6:00:00 PM,724,Auto Theft,AUTO THEFT,345,,BENTHAM RD,Part One,2017
Friday,C11,22,I172087919,42.30629091,"(42.30629091, -71.06512497)",-71.06512497,10,1,10/20/2017 10:00:00 PM,724,Auto Theft,AUTO THEFT,340,,MOUNT IDA RD,Part One,2017
Friday,C11,22,I172083530,42.30254239,"(42.30254239, -71.05956690)",-71.0595669,10,1,10/6/2017 10:44:00 PM,311,Robbery,ROBBERY - COMMERCIAL,350,,DORCHESTER AVE,Part One,2017
Friday,C6,8,I172083307,42.32511407,"(42.32511407, -71.06457670)",-71.0645767,10,1,10/6/2017 8:48:00 AM,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,186,,ALLSTATE RD,Part One,2017
Friday,C6,22,I172085676,42.33782826,"(42.33782826, -71.02999021)",-71.02999021,10,1,10/13/2017 10:30:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,223,,ACADIA ST,Part One,2017
Friday,D14,7,I172084879,42.3458376,"(42.34583760, -71.14492138)",-71.14492138,10,1,10/6/2017 7:30:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,938,,FIDELIS WAY,Part One,2017
Friday,D14,9,I172085663,42.34115127,"(42.34115127, -71.14343417)",-71.14343417,10,1,10/13/2017 9:00:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,786,,EGREMONT RD,Part One,2017
Friday,D14,12,I172083395,42.35293536,"(42.35293536, -71.14050052)",-71.14050052,10,1,10/6/2017 12:50:00 PM,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,782,,GORDON ST,Part One,2017
Friday,D14,17,I172085574,42.35173894,"(42.35173894, -71.15380713)",-71.15380713,10,1,10/13/2017 5:02:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,770,,LEICESTER ST,Part One,2017
Friday,D14,18,I172089912,42.35923564,"(42.35923564, -71.12854039)",-71.12854039,10,1,10/27/2017 6:54:00 PM,301,Robbery,ROBBERY - STREET,816,,HASKELL ST,Part One,2017
Friday,D14,19,I172089922,42.34895731,"(42.34895731, -71.16228786)",-71.16228786,10,1,10/27/2017 7:08:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,752,,WASHINGTON ST,Part One,2017
Friday,D14,19,I172089934,42.33819349,"(42.33819349, -71.15278774)",-71.15278774,10,1,10/27/2017 7:15:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,789,,COMMONWEALTH AVE,Part One,2017
Friday,D14,22,I172090168,42.34546292,"(42.34546292, -71.13947483)",-71.13947483,10,1,10/27/2017 10:30:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,792,,ALLSTON ST,Part One,2017
Friday,D14,22,I172090035,42.35270538,"(42.35270538, -71.13709890)",-71.1370989,10,1,10/27/2017 10:00:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,795,,ISLINGTON TER,Part One,2017
Friday,D14,23,I172090003,42.34644627,"(42.34644627, -71.13696690)",-71.1369669,10,1,10/27/2017 11:31:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,792,,WOODSTOCK AVE,Part One,2017
Friday,D4,0,I172088638,42.34173737,"(42.34173737, -71.07818565)",-71.07818565,10,1,10/20/2017 12:00:00 AM,724,Auto Theft,AUTO THEFT,154,,RUTLAND SQ,Part One,2017
Friday,D4,0,I172083231,,"(0.00000000, 0.00000000)",,10,1,10/6/2017 12:12:00 AM,301,Robbery,ROBBERY - STREET,270,,,Part One,2017
Friday,D4,6,I172083264,42.34895777,"(42.34895777, -71.08489204)",-71.08489204,10,1,10/6/2017 6:20:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,142,,NEWBURY ST,Part One,2017
Friday,D4,9,I172085471,42.3494205,"(42.34942050, -71.08315800)",-71.083158,10,1,10/13/2017 9:30:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,138,,NEWBURY ST,Part One,2017
Friday,D4,14,I172085541,42.3494205,"(42.34942050, -71.08315800)",-71.083158,10,1,10/13/2017 2:07:00 PM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,138,,NEWBURY ST,Part One,2017
Friday,D4,17,I172089909,42.33798932,"(42.33798932, -71.08003746)",-71.08003746,10,1,10/27/2017 5:02:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,273,,NORTHAMPTON ST,Part One,2017
Friday,E13,0,I172089682,42.30605427,"(42.30605427, -71.10449432)",-71.10449432,10,1,10/27/2017 12:44:00 AM,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,570,,KENTON RD,Part One,2017
Friday,E13,14,I172083498,42.31728955,"(42.31728955, -71.11001555)",-71.11001555,10,1,10/6/2017 2:30:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,637,,ADELAIDE ST,Part One,2017
Friday,E13,16,I172083455,42.30270805,"(42.30270805, -71.11449114)",-71.11449114,10,1,10/6/2017 4:33:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,651,,SOUTH ST,Part One,2017
Friday,E13,17,I172087740,42.31078736,"(42.31078736, -71.09885578)",-71.09885578,10,1,10/20/2017 5:25:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,571,,PARK LN,Part One,2017
Friday,E13,19,I172090431,42.3046919,"(42.30469190, -71.11040643)",-71.11040643,10,1,10/27/2017 7:30:00 PM,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,569,,BURNETT ST,Part One,2017
Friday,E13,20,I172085292,42.30202366,"(42.30202366, -71.10522286)",-71.10522286,10,1,10/6/2017 8:00:00 PM,724,Auto Theft,AUTO THEFT,569,,FOREST HILLS ST,Part One,2017
Friday,E13,20,I172087795,42.30999157,"(42.30999157, -71.10048419)",-71.10048419,10,1,10/20/2017 8:07:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,571,,ROBESON ST,Part One,2017
Friday,E13,22,I172085824,42.3190725,"(42.31907250, -71.11386809)",-71.11386809,10,1,10/13/2017 10:00:00 PM,724,Auto Theft,AUTO THEFT,635,,PERSHING RD,Part One,2017
Friday,E18,9,I172086237,42.27435819,"(42.27435819, -71.12403732)",-71.12403732,10,1,10/13/2017 9:00:00 AM,724,Auto Theft,AUTO THEFT,553,,METROPOLITAN AVE,Part One,2017
Friday,E18,12,I172089783,42.26701085,"(42.26701085, -71.12096171)",-71.12096171,10,1,10/27/2017 12:03:00 PM,301,Robbery,ROBBERY - STREET,520,,HYDE PARK AVE,Part One,2017
Friday,E18,13,I172085528,42.2847479,"(42.28474790, -71.11714787)",-71.11714787,10,1,10/13/2017 1:55:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,502,,HOLLY RD,Part One,2017
Friday,E18,22,I172085668,42.2613358,"(42.26133580, -71.11233325)",-71.11233325,10,1,10/13/2017 10:07:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,493,,RIVER ST,Part One,2017
Friday,E5,12,I172083390,42.29461061,"(42.29461061, -71.16029622)",-71.16029622,10,1,10/6/2017 12:41:00 PM,351,Robbery,ROBBERY - BANK,748,,VFW PKWY,Part One,2017
Friday,A1,1,I172091870,42.35884809,"(42.35884809, -71.05792834)",-71.05792834,11,1,11/3/2017 1:30:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,92,,COURT ST,Part One,2017
Friday,A1,2,I172093985,42.36435497,"(42.36435497, -71.06730512)",-71.06730512,11,1,11/10/2017 2:07:00 AM,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,63,,BLOSSOM CT,Part One,2017
Friday,A1,3,I172091862,42.35125902,"(42.35125902, -71.06009371)",-71.06009371,11,1,11/3/2017 3:22:00 AM,301,Robbery,ROBBERY - STREET,116,,BEACH ST,Part One,2017
Friday,A1,7,I172091883,42.35594239,"(42.35594239, -71.06258333)",-71.06258333,11,1,11/3/2017 7:05:00 AM,301,Robbery,ROBBERY - STREET,111,,TREMONT ST,Part One,2017
Friday,A1,10,I172094369,42.35590084,"(42.35590084, -71.07058043)",-71.07058043,11,1,11/10/2017 10:00:00 AM,724,Auto Theft,AUTO THEFT,69,,BEACON ST,Part One,2017
Friday,A1,16,I172094139,42.36646056,"(42.36646056, -71.05077497)",-71.05077497,11,1,11/10/2017 4:07:00 PM,724,Auto Theft,AUTO THEFT,82,,BATTERY ST,Part One,2017
Friday,A1,16,I172103392,42.35988372,"(42.35988372, -71.06016189)",-71.06016189,11,1,11/3/2017 4:01:00 PM,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,73,,CENTER PLZ,Part One,2017
Friday,A1,21,I172098036,42.34944475,"(42.34944475, -71.07072461)",-71.07072461,11,1,11/24/2017 9:30:00 PM,724,Auto Theft,AUTO THEFT,128,,COLUMBUS AVE,Part One,2017
Friday,A1,21,I172096141,42.36439256,"(42.36439256, -71.06093185)",-71.06093185,11,1,11/17/2017 9:04:00 PM,301,Robbery,ROBBERY - STREET,76,,FRIEND ST,Part One,2017
Friday,A15,11,I172091929,42.37699076,"(42.37699076, -71.05640640)",-71.0564064,11,1,11/3/2017 11:31:00 AM,724,Auto Theft,AUTO THEFT,900,,MOULTON ST,Part One,2017
Friday,A15,23,I172097971,42.38321306,"(42.38321306, -71.07814394)",-71.07814394,11,1,11/24/2017 11:21:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,50,,BRIGHTON ST,Part One,2017
Friday,A7,17,I172092102,42.36728587,"(42.36728587, -71.04041697)",-71.04041697,11,1,11/3/2017 5:26:00 PM,361,Robbery,ROBBERY - OTHER,902,,MARGINAL ST,Part One,2017
Friday,B2,4,I172098265,42.31514179,"(42.31514179, -71.06704709)",-71.06704709,11,1,11/24/2017 4:30:00 AM,301,Robbery,ROBBERY - STREET,332,,COLUMBIA RD,Part One,2017
Friday,B2,8,I172091884,42.33149398,"(42.33149398, -71.10958962)",-71.10958962,11,1,11/3/2017 8:16:00 AM,724,Auto Theft,AUTO THEFT,605,,PARKER HILL AVE,Part One,2017
Friday,B2,17,I172094183,42.3116312,"(42.31163120, -71.06974316)",-71.06974316,11,1,11/10/2017 5:57:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,331,,COLUMBIA RD,Part One,2017
Friday,B3,3,I172094084,42.27934055,"(42.27934055, -71.09130505)",-71.09130505,11,1,11/10/2017 3:00:00 AM,724,Auto Theft,AUTO THEFT,427,,EVELYN ST,Part One,2017
Friday,B3,12,I172096023,42.29837812,"(42.29837812, -71.07814592)",-71.07814592,11,1,11/17/2017 12:50:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,446,,RADCLIFFE ST,Part One,2017
Friday,B3,16,I172092030,42.28208198,"(42.28208198, -71.07364875)",-71.07364875,11,1,11/3/2017 4:10:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,417,,MORA ST,Part One,2017
Friday,B3,18,I172092090,42.29717969,"(42.29717969, -71.07667594)",-71.07667594,11,1,11/3/2017 6:34:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,446,,HARVARD ST,Part One,2017
Friday,C11,0,I172094016,42.29526287,"(42.29526287, -71.07207439)",-71.07207439,11,1,11/10/2017 12:15:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,451,,WASHINGTON ST,Part One,2017
Friday,C11,7,I172091878,42.29915578,"(42.29915578, -71.07252754)",-71.07252754,11,1,11/3/2017 7:45:00 AM,724,Auto Theft,AUTO THEFT,357,,CLAYBOURNE ST,Part One,2017
Friday,C11,14,I172096064,42.31250816,"(42.31250816, -71.06546757)",-71.06546757,11,1,11/17/2017 2:44:00 PM,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,332,,TRULL ST,Part One,2017
Friday,C11,16,I172094294,42.30753893,"(42.30753893, -71.06080497)",-71.06080497,11,1,11/10/2017 4:15:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,347,,EAST ST,Part One,2017
Friday,C11,17,I172092106,42.31040916,"(42.31040916, -71.06239921)",-71.06239921,11,1,11/3/2017 5:00:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,338,,BOWDOIN ST,Part One,2017
Friday,C6,0,I172091840,42.33438345,"(42.33438345, -71.04806924)",-71.04806924,11,1,11/3/2017 12:07:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,214,,DORCHESTER ST,Part One,2017
Friday,C6,2,I172091897,42.33381437,"(42.33381437, -71.04284935)",-71.04284935,11,1,11/3/2017 2:00:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,229,,E FIFTH ST,Part One,2017
Friday,C6,10,I172092786,42.33129745,"(42.33129745, -71.04864886)",-71.04864886,11,1,11/3/2017 10:00:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,219,,E EIGHTH ST,Part One,2017
Friday,C6,17,I172094153,42.34599341,"(42.34599341, -71.03694911)",-71.03694911,11,1,11/10/2017 5:03:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,207,,CHANNEL ST,Part One,2017
Friday,C6,22,I172092173,42.33210843,"(42.33210843, -71.07014395)",-71.07014395,11,1,11/3/2017 10:53:00 PM,361,Robbery,ROBBERY - OTHER,175,,SOUTHAMPTON ST,Part One,2017
Friday,D14,3,I172093992,42.35595391,"(42.35595391, -71.13852468)",-71.13852468,11,1,11/10/2017 3:45:00 AM,301,Robbery,ROBBERY - STREET,804,,EVERETT ST,Part One,2017
Friday,D14,12,I172097815,42.35211146,"(42.35211146, -71.13531147)",-71.13531147,11,1,11/24/2017 12:49:07 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,795,,ALLSTON ST,Part One,2017
Friday,D14,14,I172094119,42.34940629,"(42.34940629, -71.15920581)",-71.15920581,11,1,11/10/2017 2:42:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,761,,ALLEN RD,Part One,2017
Friday,D14,15,I172097867,42.35014612,"(42.35014612, -71.13607618)",-71.13607618,11,1,11/24/2017 3:58:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,794,,LONG AVE,Part One,2017
Friday,D14,18,I172092159,42.35014612,"(42.35014612, -71.13607618)",-71.13607618,11,1,11/3/2017 6:30:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,794,,LONG AVE,Part One,2017
Friday,D14,19,I172092111,42.35179211,"(42.35179211, -71.13023989)",-71.13023989,11,1,11/3/2017 7:23:00 PM,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,796,,LINDEN ST,Part One,2017
Friday,D14,20,I172092132,42.35174866,"(42.35174866, -71.12953705)",-71.12953705,11,1,11/3/2017 8:26:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,796,,REEDSDALE ST,Part One,2017
Friday,D14,22,I172096223,42.34086177,"(42.34086177, -71.16020154)",-71.16020154,11,1,11/17/2017 10:00:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,750,,GERALD RD,Part One,2017
Friday,D4,0,I172094835,42.33765093,"(42.33765093, -71.07215567)",-71.07215567,11,1,11/17/2017 12:00:00 AM,724,Auto Theft,AUTO THEFT,168,,E NEWTON ST,Part One,2017
Friday,D4,0,I172094835,42.33765093,"(42.33765093, -71.07215567)",-71.07215567,11,1,11/17/2017 12:00:00 AM,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,168,,E NEWTON ST,Part One,2017
Friday,D4,0,I172091842,42.3503787,"(42.35037870, -71.07626098)",-71.07626098,11,1,11/3/2017 12:15:00 AM,311,Robbery,ROBBERY - COMMERCIAL,134,,BOYLSTON ST,Part One,2017
Friday,D4,2,I172091855,42.34901954,"(42.34901954, -71.08130134)",-71.08130134,11,1,11/3/2017 2:24:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,138,,BOYLSTON ST,Part One,2017
Friday,D4,3,I172093994,42.34155222,"(42.34155222, -71.08632280)",-71.0863228,11,1,11/10/2017 3:44:00 AM,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,594,,HUNTINGTON AVE,Part One,2017
Friday,D4,12,I172094144,42.33765093,"(42.33765093, -71.07215567)",-71.07215567,11,1,11/10/2017 12:00:00 PM,724,Auto Theft,AUTO THEFT,168,,E NEWTON ST,Part One,2017
Friday,D4,19,I172097925,42.33596847,"(42.33596847, -71.08129856)",-71.08129856,11,1,11/24/2017 7:34:00 PM,301,Robbery,ROBBERY - STREET,903,,TROTTER CT,Part One,2017
Friday,E13,2,I172093984,42.31866909,"(42.31866909, -71.10448462)",-71.10448462,11,1,11/10/2017 2:15:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,578,,DANFORTH ST,Part One,2017
Friday,E13,13,I172097817,42.32153034,"(42.32153034, -71.11247140)",-71.1124714,11,1,11/24/2017 1:25:00 PM,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,634,,PERKINS ST,Part One,2017
Friday,E13,14,I172098601,42.30512949,"(42.30512949, -71.11461873)",-71.11461873,11,1,11/24/2017 2:00:00 PM,724,Auto Theft,AUTO THEFT,946,,SOUTH ST,Part One,2017
Friday,E13,22,I172092182,42.32469443,"(42.32469443, -71.10087902)",-71.10087902,11,1,11/3/2017 10:25:00 PM,301,Robbery,ROBBERY - STREET,912,,PARKER ST,Part One,2017
Friday,E18,18,I172096126,42.27162486,"(42.27162486, -71.11915512)",-71.11915512,11,1,11/17/2017 6:00:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,498,,CLARE AVE,Part One,2017
Friday,,9,I182003046,-1,"(-1.00000000, -1.00000000)",-1,12,1,12/29/2017 9:00:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,,,MARLBOROUGH,Part One,2017
Friday,A1,7,I172101751,42.35942556,"(42.35942556, -71.05288819)",-71.05288819,12,1,12/8/2017 7:53:00 AM,361,Robbery,ROBBERY - OTHER,101,,STATE ST,Part One,2017
Friday,A1,9,I172107632,,"(0.00000000, 0.00000000)",,12,1,12/29/2017 9:09:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,,,5 REVERE ST,Part One,2017
Friday,A1,14,I182006254,42.35143483,"(42.35143483, -71.06969334)",-71.06969334,12,1,12/8/2017 2:36:00 PM,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,120,,PARK PLZ,Part One,2017
Friday,A1,15,I172105597,42.35123006,"(42.35123006, -71.06289921)",-71.06289921,12,1,12/22/2017 3:17:00 PM,301,Robbery,ROBBERY - STREET,117,,WASHINGTON ST,Part One,2017
Friday,A1,16,I172107317,42.34992145,"(42.34992145, -71.06819640)",-71.0681964,12,1,12/29/2017 4:00:00 PM,724,Auto Theft,AUTO THEFT,125,,PIEDMONT ST,Part One,2017
Friday,A1,16,I172099839,42.35043297,"(42.35043297, -71.05873158)",-71.05873158,12,1,12/1/2017 4:19:00 PM,301,Robbery,ROBBERY - STREET,116,,LINCOLN ST,Part One,2017
Friday,A1,17,I172099936,42.3523411,"(42.35234110, -71.06432465)",-71.06432465,12,1,12/1/2017 5:00:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,117,,BOYLSTON ST,Part One,2017
Friday,A1,22,I182000748,42.33401829,"(42.33401829, -71.07638124)",-71.07638124,12,1,12/29/2017 10:00:00 PM,724,Auto Theft,AUTO THEFT,117,,HARRISON AVE,Part One,2017
Friday,A7,8,I172105626,42.37256958,"(42.37256958, -71.04017612)",-71.04017612,12,1,12/22/2017 8:30:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,26,,DECATUR ST,Part One,2017
Friday,A7,12,I182009021,42.38777475,"(42.38777475, -71.01769231)",-71.01769231,12,1,12/1/2017 12:00:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,11,,WILLIAM F MCCLELLAN HWY,Part One,2017
Friday,B2,0,I172099765,,"(0.00000000, 0.00000000)",,12,1,12/1/2017 12:55:00 AM,301,Robbery,ROBBERY - STREET,,,PARKER ST,Part One,2017
Friday,B2,6,I172099662,42.31250552,"(42.31250552, -71.08314735)",-71.08314735,12,1,12/1/2017 6:41:00 AM,301,Robbery,ROBBERY - STREET,321,,WARREN ST,Part One,2017
Friday,B2,8,I172101545,42.32849143,"(42.32849143, -71.08121253)",-71.08121253,12,1,12/1/2017 8:00:00 AM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,281,,DUDLEY ST,Part One,2017
Friday,B2,9,I172102565,42.31286677,"(42.31286677, -71.07841587)",-71.07841587,12,1,12/8/2017 9:00:00 AM,724,Auto Theft,AUTO THEFT,326,,LAWRENCE AVE,Part One,2017
Friday,B2,10,I172103674,42.32429973,"(42.32429973, -71.07034884)",-71.07034884,12,1,12/15/2017 10:55:00 AM,724,Auto Theft,AUTO THEFT,181,,SHIRLEY ST,Part One,2017
Friday,B2,12,I172103690,42.33479486,"(42.33479486, -71.08562454)",-71.08562454,12,1,12/15/2017 12:07:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,286,,BROOK MARSHALL RD,Part One,2017
Friday,B2,12,I172104998,42.31396775,"(42.31396775, -71.09178832)",-71.09178832,12,1,12/8/2017 12:17:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,316,,HAROLD ST,Part One,2017
Friday,B2,17,I172107177,42.34161992,"(42.34161992, -71.10215899)",-71.10215899,12,1,12/29/2017 5:45:00 PM,724,Auto Theft,AUTO THEFT,614,,FENWAY,Part One,2017
Friday,B2,18,I172106720,42.33013124,"(42.33013124, -71.10138008)",-71.10138008,12,1,12/22/2017 6:48:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,586,,HILLSIDE ST,Part One,2017
Friday,B2,19,I172103777,42.33636291,"(42.33636291, -71.09924618)",-71.09924618,12,1,12/15/2017 7:10:00 PM,724,Auto Theft,AUTO THEFT,616,,HUNTINGTON AVE,Part One,2017
Friday,B2,19,I172107205,42.32935767,"(42.32935767, -71.07974589)",-71.07974589,12,1,12/29/2017 7:23:00 PM,301,Robbery,ROBBERY - STREET,904,,WHEATLEY WAY,Part One,2017
Friday,B2,20,I172105663,,"(0.00000000, 0.00000000)",,12,1,12/22/2017 8:17:00 PM,361,Robbery,ROBBERY - OTHER,,,DUDLEY ST,Part One,2017
Friday,B2,21,I172101973,42.33436843,"(42.33436843, -71.09530770)",-71.0953077,12,1,12/8/2017 9:21:00 PM,301,Robbery,ROBBERY - STREET,901,,PARKER ST,Part One,2017
Friday,B2,21,I172103808,42.32257063,"(42.32257063, -71.07688775)",-71.07688775,12,1,12/15/2017 9:10:00 PM,311,Robbery,ROBBERY - COMMERCIAL,265,,BLUE HILL AVE,Part One,2017
Friday,B3,3,I172101738,42.28020911,"(42.28020911, -71.09292541)",-71.09292541,12,1,12/8/2017 3:53:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,466,,BLUE HILL AVE,Part One,2017
Friday,B3,15,I172101901,42.27683754,"(42.27683754, -71.09526440)",-71.0952644,12,1,12/8/2017 3:33:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,469,,HIAWATHA RD,Part One,2017
Friday,B3,17,I172105629,,"(0.00000000, 0.00000000)",,12,1,12/22/2017 5:58:00 PM,301,Robbery,ROBBERY - STREET,,,BLUE HILL AVE,Part One,2017
Friday,B3,18,I172105689,42.29350931,"(42.29350931, -71.07991323)",-71.07991323,12,1,12/22/2017 6:37:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,442,,BERNARD ST,Part One,2017
Friday,B3,19,I172099888,42.288955,"(42.28895500, -71.07431340)",-71.0743134,12,1,12/1/2017 7:13:00 PM,301,Robbery,ROBBERY - STREET,436,,NORFOLK ST,Part One,2017
Friday,B3,21,I172107374,42.29017432,"(42.29017432, -71.08808525)",-71.08808525,12,1,12/29/2017 9:00:00 PM,724,Auto Theft,AUTO THEFT,439,,STRATTON ST,Part One,2017
Friday,C11,6,I172101740,42.31091044,"(42.31091044, -71.05767414)",-71.05767414,12,1,12/8/2017 6:00:00 AM,724,Auto Theft,AUTO THEFT,255,,DORCHESTER AVE,Part One,2017
Friday,C11,7,I172103600,42.3098248,"(42.30982480, -71.05690555)",-71.05690555,12,1,12/15/2017 7:20:00 AM,301,Robbery,ROBBERY - STREET,254,,AUCKLAND ST,Part One,2017
Friday,C11,8,I172104006,42.30229282,"(42.30229282, -71.07511457)",-71.07511457,12,1,12/15/2017 8:00:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,462,,MALLON RD,Part One,2017
Friday,C11,8,I172099902,42.31358079,"(42.31358079, -71.06105488)",-71.06105488,12,1,12/1/2017 8:45:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,823,,PEVERELL ST,Part One,2017
Friday,C11,14,I182000438,42.3157778,"(42.31577780, -71.05361824)",-71.05361824,12,1,12/29/2017 2:00:00 PM,724,Auto Theft,AUTO THEFT,246,,ROMSEY ST,Part One,2017
