# Offenses,Beat,Block Range,Date,Hour,Number of Records,Offense Type,Premise,Street Name,Suffix,Type
1,1A20,1000-1099,1/27/2017,12,1,Theft,Commercial Parking Lot or Garage,WESTHEIMER,-,RD
2,1A20,2200-2299,1/27/2017,01,1,Theft,"Road, Street, or Sidewalk",CROCKER,-,ST
1,1A20,500-599,1/27/2017,01,1,Theft,"Road, Street, or Sidewalk",HYDE PARK,-,BLVD
1,1A20,600-699,1/27/2017,01,1,Theft,Bar or Night Club,HADLEY,-,ST
1,1A20,2400-2499,1/27/2017,07,1,Theft,"Road, Street, or Sidewalk",LOUISIANA,-,ST
1,1A20,400-499,1/27/2017,00,1,Theft,Drug Store or Medical Supply,GRAY,-,ST
1,1A20,800-899,1/27/2017,00,1,Theft,Commercial Parking Lot or Garage,MARSTON,-,ST
1,1A20,1900-1999,1/26/2017,23,1,Theft,Specialty Store (Non-Specific),MONTROSE,-,BLVD
1,1A20,1500-1599,1/26/2017,21,1,Theft,,GRAY,W,ST
1,1A20,1900-1999,1/26/2017,21,1,Theft,Specialty Store (Non-Specific),MONTROSE,-,BLVD
1,1A20,500-599,1/26/2017,11,1,Theft,Commercial Parking Lot or Garage,WAUGH,-,DR
1,1A20,800-899,1/26/2017,11,1,Theft,Apartment,VALENTINE,-,WAY
1,1A20,2500-2599,1/26/2017,14,1,Theft,Convenience Store,MONTROSE,-,BLVD
1,1A20,500-599,1/26/2017,08,1,Theft,"Road, Street, or Sidewalk",GILLETTE,-,ST
1,1A20,2400-2499,1/26/2017,06,1,Theft,"Road, Street, or Sidewalk",TAFT,-,ST
1,1A20,200-299,1/26/2017,00,1,Theft,"Road, Street, or Sidewalk",FARGO,-,-
1,1A20,2300-2399,1/25/2017,22,1,Theft,"Road, Street, or Sidewalk",LOUISIANA,-,ST
1,1A20,500-599,1/25/2017,20,1,Robbery,Restaurant or Cafeteria Parking Lot,WESTHEIMER,-,RD
1,1A20,500-599,1/29/2017,08,1,Theft,"Hotel, Motel, Inn, Etc.",LOVETT,-,BLVD
1,1A20,2900-2999,1/29/2017,08,1,Auto Theft,Commercial Parking Lot or Garage,DALLAS,W,ST
1,1A20,800-899,1/29/2017,06,1,Theft,"Road, Street, or Sidewalk",SUL ROSS,-,-
1,1A20,1800-1899,1/29/2017,11,1,Theft,"Field, Woods, Forest, Park",ALLEN,-,PKWY
1,1A20,800-899,1/29/2017,12,1,Theft,Bar or Night Club,PACIFIC,-,-
1,1A20,1000-1099,1/28/2017,17,1,Auto Theft,Car Wash,MONTROSE,-,BLVD
1,1A20,2900-2999,1/28/2017,17,1,Theft,Commercial Parking Lot or Garage,DALLAS,-,ST
1,1A20,1500-1599,1/28/2017,23,1,Theft,"Road, Street, or Sidewalk",WILSON,-,ST
1,1A20,500-599,1/28/2017,19,1,Robbery,Drug Store or Medical Supply,MCGOWEN,-,ST
1,1A20,3300-3399,1/27/2017,20,1,Theft,Drug Store or Medical Supply,MONTROSE,-,BLVD
1,1A20,900-999,1/27/2017,20,1,Theft,"Road, Street, or Sidewalk",CROSBY,-,ST
1,1A20,2600-2699,1/27/2017,21,1,Theft,Restaurant or Cafeteria Parking Lot,LOUISIANA,-,ST
1,1A20,3300-3399,1/27/2017,21,1,Theft,"Road, Street, or Sidewalk",WHITNEY,-,ST
1,1A20,2000-2099,1/27/2017,22,1,Theft,"Road, Street, or Sidewalk",BUFFALO TERRACE,-,-
1,1A20,1500-1599,1/27/2017,17,1,Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",GRAY,W,ST
1,1A20,100-199,1/27/2017,19,1,Theft,"Road, Street, or Sidewalk",DENNIS,-,ST
1,1A20,1900-1999,1/28/2017,11,1,Theft,Bar or Night Club,GRAY,W,ST
1,1A20,1400-1499,1/28/2017,10,1,Theft,Commercial Parking Lot or Garage,MONTROSE,-,BLVD
1,1A20,600-699,1/28/2017,00,1,Theft,Bar or Night Club Parking Lot,GRAY,W,ST
1,1A20,2100-2199,1/28/2017,02,1,Robbery,Apartment Parking Lot,ALLEN,-,PKWY
1,1A20,1800-1899,1/30/2017,14,1,Theft,Other Parking Lot,ALLEN,-,PKWY
1,1A20,3400-3499,1/30/2017,11,1,Burglary,Restaurant or Cafeteria,MONTROSE,-,BLVD
1,1A20,1400-1499,1/30/2017,05,1,Theft,Other Parking Lot,MARYLAND,-,-
1,1A20,2700-2799,1/29/2017,15,1,Theft,"Road, Street, or Sidewalk",ALLEN,-,PKWY
1,1A20,600-699,1/29/2017,16,1,Auto Theft,"Road, Street, or Sidewalk",MAIN,W,ST
1,1A20,2100-2199,1/29/2017,19,1,Robbery,Restaurant or Cafeteria,SMITH,-,-
1,1A20,800-899,1/29/2017,18,1,Theft,Bar or Night Club,WAUGH,-,DR
1,1A20,3200-3299,1/31/2017,13,1,Theft,Residence or House,ALLEN,-,PKWY
1,1A20,2500-2599,1/31/2017,14,1,Theft,Strip Business Center Parking Lot,BAGBY,-,ST
1,1A20,3400-3499,1/31/2017,18,1,Auto Theft,Apartment Parking Lot,LOUISIANA,-,ST
1,1A20,200-299,1/31/2017,16,1,Theft,Restaurant or Cafeteria Parking Lot,FAIRVIEW,-,AVE
1,1A20,2000-2099,1/31/2017,06,1,Burglary,Restaurant or Cafeteria,WAUGH,-,DR
1,1A20,3100-3199,1/30/2017,15,1,Theft,Apartment Parking Lot,SMITH,-,-
1,1A20,600-699,1/30/2017,16,1,Theft,"Road, Street, or Sidewalk",SAULNIER,W,ST
1,1A20,2400-2499,1/30/2017,20,1,Theft,"Road, Street, or Sidewalk",ALLEN,-,PKWY
1,1A20,1900-1999,1/30/2017,21,1,Theft,Other Parking Lot,MONTROSE,-,BLVD
1,1A20,2400-2499,1/31/2017,22,1,Theft,"Road, Street, or Sidewalk",TAFT,-,ST
1,1A20,400-499,1/31/2017,22,1,Theft,"Road, Street, or Sidewalk",AVONDALE,-,ST
1,1A20,1800-1899,1/31/2017,23,1,Theft,,ALLEN,-,PKWY
1,1A20,3100-3199,1/4/2017,10,1,Theft,Garage or Carport,SMITH,-,-
1,1A20,UNK,1/4/2017,10,1,Theft,"Road, Street, or Sidewalk",OAK,-,CT
1,1A20,600-699,1/4/2017,09,1,Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,KIPLING,-,ST
1,1A20,400-499,1/4/2017,07,1,Theft,"Road, Street, or Sidewalk",ANITA,-,ST
1,1A20,400-499,1/4/2017,18,1,Theft,Garage or Carport,ANITA,-,ST
1,1A20,3500-3599,1/4/2017,14,1,Theft,Other Parking Lot,BURLINGTON,-,ST
1,1A20,UNK,1/4/2017,14,1,Theft,Apartment,ROSALIE,-,-
1,1A20,1100-1199,1/4/2017,17,1,Theft,"Road, Street, or Sidewalk",MCDUFFIE,-,ST
1,1A20,3400-3499,1/3/2017,11,1,Theft,"Road, Street, or Sidewalk",ALLEN,-,PKWY
1,1A20,100-199,1/3/2017,13,1,Theft,"Road, Street, or Sidewalk",OAK PLACE,-,DR
1,1A20,200-299,1/3/2017,05,1,Theft,"Road, Street, or Sidewalk",MCGOWEN,-,ST
1,1A20,2700-2799,1/3/2016,11,1,Theft,"Road, Street, or Sidewalk",ALLEN,-,PKWY
1,1A20,2000-2099,1/3/2017,09,1,Theft,Miscellaneous Business (Non-Specific),GRAY,W,ST
1,1A20,3100-3199,1/3/2017,07,1,Theft,Apartment Parking Lot,SMITH,-,-
1,1A20,500-599,1/3/2017,16,1,Theft,"Parks and Recreation, Zoo, Swimming Pool",GILLETTE,-,ST
1,1A20,2700-2799,1/3/2017,17,1,Auto Theft,"Road, Street, or Sidewalk",BOSTON,-,ST
1,1A20,2100-2199,1/3/2017,19,1,Burglary,Residence or House,GILLETTE,-,ST
1,1A20,1700-1799,1/3/2017,18,1,Burglary,Residence or House,WEBSTER,-,ST
1,1A20,700-799,1/3/2017,18,1,Theft,"Road, Street, or Sidewalk",DUNLAVY,-,-
1,1A20,400-499,1/3/2017,20,1,Theft,Commercial Parking Lot or Garage,BRANARD,-,ST
1,1A20,3400-3499,1/2/2017,07,1,Theft,"Road, Street, or Sidewalk",LAMAR,W,ST
1,1A20,200-299,1/2/2017,09,1,Theft,"Road, Street, or Sidewalk",BREMOND,-,ST
1,1A20,900-999,1/2/2017,12,1,Theft,"Road, Street, or Sidewalk",DREW,W,ST
1,1A20,2400-2499,1/2/2017,22,1,Theft,"Road, Street, or Sidewalk",TAFT,-,ST
1,1A20,3100-3199,1/2/2017,21,1,Theft,"Road, Street, or Sidewalk",ALLEN,-,PKWY
1,1A20,200-299,1/1/2017,13,1,Theft,"Road, Street, or Sidewalk",AVONDALE,-,ST
1,1A20,400-499,1/1/2017,13,1,Theft,"Road, Street, or Sidewalk",MARSHALL,-,-
1,1A20,300-399,1/5/2017,12,1,Theft,Restaurant or Cafeteria Parking Lot,TUAM,-,-
1,1A20,1400-1499,1/5/2017,08,1,Burglary,Miscellaneous Business (Non-Specific),GRAY,W,ST
1,1A20,500-599,1/5/2017,08,1,Theft,"Road, Street, or Sidewalk",HAWTHORNE,-,-
1,1A20,2600-2699,1/5/2017,23,1,Theft,"Road, Street, or Sidewalk",WHITNEY,-,ST
1,1A20,200-299,1/5/2017,22,1,Theft,"Road, Street, or Sidewalk",FARGO,-,-
1,1A20,1900-1999,1/5/2017,18,1,Burglary,Residence or House,GENESEE,-,ST
1,1A20,1600-1699,1/5/2017,16,1,Burglary,Residence or House,SUTTON,-,ST
1,1A20,1500-1599,1/5/2017,14,1,Burglary,Residence or House,SUTTON,-,ST
1,1A20,2300-2399,1/6/2017,10,1,Theft,"Road, Street, or Sidewalk",HELENA,-,-
1,1A20,2600-2699,1/6/2017,10,1,Theft,Apartment Parking Lot,HELENA,-,-
1,1A20,2400-2499,1/6/2017,11,1,Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,BRAZOS,-,ST
1,1A20,4400-4499,1/6/2017,12,1,Theft,Other Parking Lot,KYLE,-,-
1,1A20,1000-1099,1/6/2017,17,1,Theft,Other Parking Lot,WAUGH,-,DR
1,1A20,1500-1599,1/6/2017,15,1,Auto Theft,Residence or House,BLUEBONNET PLACE,-,CIR
1,1A20,1500-1599,1/6/2017,18,1,Theft,Other Parking Lot,GRAY,W,ST
1,1A20,2700-2799,1/6/2017,18,1,Theft,Bar or Night Club Parking Lot,ALLEN,-,PKWY
1,1A20,3300-3399,1/6/2017,23,1,Theft,"Road, Street, or Sidewalk",WHITNEY,-,ST
1,1A20,UNK,1/6/2017,23,1,Theft,"Road, Street, or Sidewalk",LOVETT,-,BLVD
1,1A20,2300-2399,1/7/2017,02,1,Theft,Bar or Night Club,SMITH,-,-
1,1A20,3100-3199,1/6/2017,20,1,Theft,Strip Business Center Parking Lot,ALLEN,-,PKWY
1,1A20,3100-3199,1/6/2017,20,1,Theft,Other Parking Lot,ALLEN SERVICE,-,RD
1,1A20,1200-1299,1/7/2017,09,1,Theft,"Road, Street, or Sidewalk",GRAY,W,ST
1,1A20,500-599,1/7/2017,03,1,Theft,"Road, Street, or Sidewalk",ROCHOW,-,-
1,1A20,1800-1899,1/7/2017,18,1,Theft,"Parks and Recreation, Zoo, Swimming Pool",ALLEN,-,PKWY
1,1A20,2300-2399,1/7/2017,13,1,Theft,Apartment Parking Lot,BAGBY,-,ST
1,1A20,3400-3499,1/7/2017,13,1,Auto Theft,Apartment Parking Lot,LOUISIANA,-,ST
1,1A20,1500-1599,1/8/2017,20,1,Theft,Other Parking Lot,STANFORD,-,-
1,1A20,3400-3499,1/8/2017,20,1,Theft,"Road, Street, or Sidewalk",ALLEN,-,PKWY
1,1A20,3400-3499,1/8/2017,19,1,Theft,Restaurant or Cafeteria Parking Lot,ALLEN,-,PKWY
1,1A20,500-599,1/8/2017,18,1,Theft,Liquor Store Parking Lot,WAUGH,-,DR
1,1A20,1200-1299,1/8/2017,15,1,Theft,"Road, Street, or Sidewalk",PEVETO,-,-
1,1A20,2400-2499,1/8/2017,12,1,Theft,Residence or House,BRAZOS,-,ST
1,1A20,400-499,1/8/2017,07,1,Theft,Apartment Parking Lot,HAWTHORNE,-,-
1,1A20,200-299,1/8/2017,11,1,Theft,Miscellaneous Business (Non-Specific),MCGOWEN,-,ST
1,1A20,600-699,1/8/2017,11,1,Theft,Residence or House,POLK,W,ST
1,1A20,100-199,1/8/2017,10,1,Theft,"Road, Street, or Sidewalk",OAK PLACE,-,DR
1,1A20,600-699,1/9/2017,14,1,Theft,Apartment Parking Lot,MARSHALL,-,-
1,1A20,2000-2099,1/9/2017,18,1,Theft,Restaurant or Cafeteria Parking Lot,BALDWIN,-,ST
1,1A20,1100-1199,1/9/2017,10,1,Theft,"Road, Street, or Sidewalk",WILLARD,-,ST
1,1A20,800-899,1/9/2017,09,1,Theft,Other Parking Lot,ROSINE,-,-
1,1A20,400-499,1/8/2017,23,1,Theft,Apartment Parking Lot,COLQUITT,-,ST
1,1A20,1500-1599,1/10/2017,19,1,Theft,Residence or House,ONEIL,-,-
1,1A20,500-599,1/10/2017,19,1,Theft,Other Parking Lot,GILLETTE,-,ST
1,1A20,1900-1999,1/10/2017,18,1,Theft,Other Parking Lot,GRAY,W,ST
1,1A20,2500-2599,1/9/2017,23,1,Theft,"Road, Street, or Sidewalk",SMITH,-,-
1,1A20,600-699,1/9/2017,23,1,Theft,Bar or Night Club Parking Lot,RICHMOND,-,AVE
1,1A20,3100-3199,1/9/2017,22,1,Theft,"Road, Street, or Sidewalk",WHITNEY,-,ST
1,1A20,600-699,1/9/2017,22,1,Theft,Restaurant or Cafeteria Parking Lot,RICHMOND,-,AVE
1,1A20,2200-2299,1/9/2017,23,1,Burglary,Apartment,DALLAS,W,ST
1,1A20,3600-3699,1/10/2017,10,1,Theft,Apartment Parking Lot,GARROTT,-,ST
1,1A20,3200-3299,1/10/2017,07,1,Theft,Driveway,LEONIDAS,-,-
1,1A20,1800-1899,1/11/2017,13,1,Theft,Other Parking Lot,ALLEN,-,PKWY
1,1A20,1500-1599,1/11/2017,15,1,Theft,"Road, Street, or Sidewalk",VALENTINE,-,ST
1,1A20,500-599,1/11/2017,07,1,Theft,"Road, Street, or Sidewalk",TAFT,-,ST
1,1A20,3200-3299,1/11/2010,13,1,Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",LOUISIANA,-,ST
1,1A20,400-499,1/11/2017,08,1,Theft,"Road, Street, or Sidewalk",BELL,W,ST
1,1A20,500-599,1/11/2017,08,1,Theft,Other Parking Lot,WAUGH,-,DR
1,1A20,200-299,1/11/2017,09,1,Burglary,Residence or House,DENNIS,-,ST
1,1A20,2500-2599,1/11/2017,09,1,Theft,Residence or House,BAGBY,-,ST
1,1A20,3100-3199,1/11/2017,10,1,Theft,Miscellaneous Business (Non-Specific),ALLEN,-,PKWY
1,1A20,1000-1099,1/20/2017,21,1,Theft,Restaurant or Cafeteria Parking Lot,FAIRVIEW,-,AVE
1,1A20,3100-3199,1/20/2017,20,1,Theft,Other Parking Lot,D AMICO,-,ST
1,1A20,900-999,1/20/2017,19,1,Theft,Residence or House,ROBIN,-,ST
1,1A20,2300-2399,1/20/2017,23,1,Theft,"Road, Street, or Sidewalk",MORGAN,-,-
1,1A20,1500-1599,1/20/2017,17,1,Theft,Other Parking Lot,GRAY,W,ST
1,1A20,800-899,1/20/2017,11,1,Theft,"Road, Street, or Sidewalk",CROSBY,-,ST
1,1A20,3100-3199,1/19/2017,23,1,Theft,Other Parking Lot,ALLEN,-,PKWY
1,1A20,2400-2499,1/19/2017,21,1,Theft,"Road, Street, or Sidewalk",LOUISIANA,-,ST
1,1A20,1000-1099,1/20/2017,07,1,Burglary,Specialty Store (Non-Specific),JACKSON,-,BLVD
1,1A20,400-499,1/20/2017,04,1,Robbery,Bar or Night Club Parking Lot,WESTHEIMER,-,RD
1,1A20,2400-2499,1/21/2017,15,1,Theft,"Other, Unknown, or Not Listed",BAGBY,-,ST
1,1A20,1400-1499,1/21/2017,14,1,Theft,Apartment,MONTROSE,-,BLVD
1,1A20,1900-1999,1/21/2017,11,1,Theft,Apartment,DALLAS,W,ST
1,1A20,1000-1099,1/21/2017,21,1,Theft,Other Parking Lot,WAUGH,-,DR
1,1A20,600-699,1/21/2017,19,1,Theft,Restaurant or Cafeteria Parking Lot,WESTHEIMER,-,RD
1,1A20,1100-1199,1/14/2017,19,1,Theft,"Road, Street, or Sidewalk",ALLEN SERVICE,-,RD
1,1A20,1500-1599,1/14/2017,19,1,Theft,High School,TAFT,-,-
1,1A20,1800-1899,1/14/2017,19,1,Theft,"Field, Woods, Forest, Park",ALLEN,-,PKWY
1,1A20,500-599,1/14/2017,20,1,Theft,Strip Business Center Parking Lot,WAUGH,-,DR
1,1A20,1300-1399,1/14/2017,22,1,Theft,"Road, Street, or Sidewalk",VICTOR,-,ST
1,1A20,3400-3499,1/15/2017,01,1,Theft,Other Parking Lot,ALLEN,-,PKWY
1,1A20,1100-1199,1/15/2017,00,1,Robbery,"Road, Street, or Sidewalk",MISSOURI,-,ST
1,1A20,2200-2299,1/15/2017,08,1,Theft,"Road, Street, or Sidewalk",MASON,-,-
1,1A20,1300-1399,1/14/2017,16,1,Theft,"Road, Street, or Sidewalk",SAULNIER,-,-
1,1A20,2900-2999,1/14/2017,15,1,Theft,Other Parking Lot,ALLEN,-,PKWY
1,1A20,2200-2299,1/14/2017,15,1,Auto Theft,Apartment Parking Lot,DALLAS,W,ST
1,1A20,600-699,1/14/2017,17,1,Theft,Driveway,WELCH,-,ST
1,1A20,500-599,1/14/2017,12,1,Theft,Commercial Parking Lot or Garage,ELGIN,-,ST
1,1A20,1400-1499,1/13/2017,17,1,Theft,Strip Business Center Parking Lot,GRAY,W,ST
1,1A20,1500-1599,1/13/2017,17,1,Theft,Other Parking Lot,GRAY,W,ST
1,1A20,800-899,1/13/2017,15,1,Theft,"Other, Unknown, or Not Listed",PACIFIC,-,-
1,1A20,1200-1299,1/13/2017,20,1,Theft,Restaurant or Cafeteria Parking Lot,WAUGH,-,DR
1,1A20,2200-2299,1/14/2017,10,1,Theft,"Road, Street, or Sidewalk",MASON,-,-
1,1A20,2800-2899,1/14/2017,10,1,Theft,"Road, Street, or Sidewalk",HELENA,-,-
1,1A20,300-399,1/14/2017,09,1,Theft,Convenience Store,TUAM,-,-
1,1A20,200-299,1/14/2017,00,1,Theft,Other Parking Lot,GRAY,-,ST
1,1A20,2100-2199,1/14/2017,02,1,Robbery,"Road, Street, or Sidewalk",STANFORD,-,-
1,1A20,2100-2199,1/14/2017,01,1,Theft,"Road, Street, or Sidewalk",GRANT,-,ST
1,1A20,2400-2499,1/11/2017,17,1,Theft,Commercial Parking Lot or Garage,BAGBY,-,ST
1,1A20,1000-1099,1/11/2017,23,1,Theft,Strip Business Center Parking Lot,WESTHEIMER,-,RD
1,1A20,100-199,1/11/2017,22,1,Theft,"Road, Street, or Sidewalk",PIERCE,-,ST
1,1A20,2700-2799,1/12/2017,01,1,Theft,"Road, Street, or Sidewalk",WHITNEY,-,ST
1,1A20,2400-2499,1/12/2017,09,1,Theft,"Road, Street, or Sidewalk",BAGBY,-,ST
1,1A20,900-999,1/12/2017,09,1,Theft,Service or Gas Station,RICHMOND,-,AVE
1,1A20,200-299,1/12/2017,09,1,Burglary,Restaurant or Cafeteria,WESTHEIMER,-,RD
1,1A20,2300-2399,1/12/2017,08,1,Burglary,Apartment Rental Office,BAGBY,-,ST
1,1A20,300-399,1/13/2017,12,1,Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",HAWTHORNE,-,-
1,1A20,600-699,1/13/2017,11,1,Theft,,ROSINE,-,-
1,1A20,3200-3299,1/12/2017,16,1,Auto Theft,"Road, Street, or Sidewalk",DALLAS,W,ST
1,1A20,2200-2299,1/12/2017,20,1,Burglary,Apartment,DALLAS,W,ST
1,1A20,2000-2099,1/16/2017,00,1,Theft,Bar or Night Club Parking Lot,WAUGH,-,DR
1,1A20,400-499,1/16/2017,03,1,Robbery,"Road, Street, or Sidewalk",FARGO,-,-
1,1A20,3400-3499,1/16/2017,08,1,Theft,Restaurant or Cafeteria Parking Lot,ALLEN,-,PKWY
1,1A20,400-499,1/16/2017,07,1,Theft,Commercial Parking Lot or Garage,ELGIN,-,ST
1,1A20,400-499,1/15/2017,10,1,Theft,"Other, Unknown, or Not Listed",FAIRVIEW,-,AVE
1,1A20,900-999,1/15/2017,11,1,Theft,Commercial Parking Lot or Garage,CROSBY,-,ST
1,1A20,1300-1399,1/15/2017,12,1,Theft,"Road, Street, or Sidewalk",ONEIL,-,-
1,1A20,300-399,1/15/2017,12,1,Theft,Restaurant or Cafeteria Parking Lot,TUAM,-,-
1,1A20,400-499,1/16/2017,11,1,Theft,Apartment,HAWTHORNE,-,-
1,1A20,700-799,1/16/2017,12,1,Theft,"Road, Street, or Sidewalk",FARGO,-,-
1,1A20,3400-3499,1/16/2017,18,1,Theft,Restaurant or Cafeteria Parking Lot,ALLEN,-,PKWY
1,1A20,600-699,1/16/2017,19,1,Auto Theft,Bar or Night Club,GRAY,W,ST
1,1A20,3400-3499,1/17/2017,00,1,Theft,"Road, Street, or Sidewalk",FLORA,-,-
1,1A20,400-499,1/17/2017,00,1,Theft,"Road, Street, or Sidewalk",ANITA,-,ST
1,1A20,3400-3499,1/16/2017,19,1,Theft,Other Parking Lot,ALLEN,-,PKWY
1,1A20,2300-2399,1/17/2017,00,1,Robbery,Bar or Night Club,BRAZOS,-,ST
1,1A20,1500-1599,1/18/2017,15,1,Theft,Specialty Store (Non-Specific),GRAY,W,ST
1,1A20,3600-3699,1/18/2017,12,1,Theft,Residence or House,MONTROSE,-,BLVD
1,1A20,1900-1999,1/18/2017,17,1,Burglary,Residence or House,GENESEE,-,ST
1,1A20,3000-3099,1/19/2017,06,1,Theft,Restaurant or Cafeteria Parking Lot,DALLAS,W,ST
1,1A20,900-999,1/19/2017,06,1,Theft,"Road, Street, or Sidewalk",CLEVELAND,-,ST
1,1A20,1600-1699,1/19/2017,07,1,Theft,Apartment Parking Lot,SUTTON,-,ST
1,1A20,2700-2799,1/19/2017,09,1,Theft,"Road, Street, or Sidewalk",TAFT,-,ST
1,1A20,2900-2999,1/19/2017,09,1,Theft,"Road, Street, or Sidewalk",TAFT,-,ST
1,1A20,2100-2199,1/17/2017,18,1,Theft,"Road, Street, or Sidewalk",ALLEN,-,PKWY
1,1A20,2800-2899,1/17/2017,18,1,Theft,Other Parking Lot,DALLAS,W,ST
1,1A20,300-399,1/17/2017,14,1,Theft,"Other, Unknown, or Not Listed",FARGO,-,-
1,1A20,2900-2999,1/17/2017,10,1,Theft,Commercial Parking Lot or Garage,ALLEN,-,PKWY
1,1A20,800-899,1/18/2017,09,1,Theft,"Road, Street, or Sidewalk",WILLARD,-,ST
1,1A20,1300-1399,1/18/2017,06,1,Auto Theft,Residence or House,CROCKER,-,ST
1,1A20,500-599,1/17/2017,19,1,Theft,Strip Business Center Parking Lot,WAUGH,-,DR
1,1A20,1500-1599,1/17/2017,22,1,Theft,"Road, Street, or Sidewalk",ONEIL,-,-
1,1A20,1600-1699,12/30/2016,09,1,Theft,"Road, Street, or Sidewalk",MATTHEWS,-,ST
1,1A20,100-199,12/30/2016,11,1,Theft,Other Parking Lot,GRAY,W,ST
2,1A20,2200-2299,12/31/2016,00,1,Theft,"Road, Street, or Sidewalk",MASON,-,-
1,1A20,600-699,12/31/2016,00,1,Theft,"Road, Street, or Sidewalk",POLK,W,ST
1,1A20,3600-3699,12/27/2016,00,1,Theft,Condominium,MONTROSE,-,BLVD
1,1A20,1200-1299,12/14/2016,14,1,Theft,Residence or House,WELCH,-,-
1,1A20,1200-1299,12/15/2016,21,1,Theft,Residence or House,WELCH,-,-
1,1A20,3300-3399,12/26/2016,12,1,Theft,Commercial Parking Lot or Garage,ALLEN,-,PKWY
1,1A20,2100-2199,12/25/2016,15,1,Theft,Other Parking Lot,ALLEN,-,PKWY
1,1A20,600-699,12/25/2016,15,1,Theft,Residence or House,PACIFIC,-,-
1,1A20,2400-2499,12/24/2016,14,1,Theft,Bar or Night Club,GRANT,-,ST
1,1A20,1100-1199,12/23/2016,10,1,Theft,"Road, Street, or Sidewalk",WESTHEIMER,-,RD
1,1A20,2200-2299,12/20/2016,14,1,Theft,Commercial Parking Lot or Garage,SMITH,-,-
1,1A20,2100-2199,12/23/2016,07,1,Theft,Apartment Parking Lot,ALLEN,-,PKWY
1,1A30,1400-1499,1/31/2017,22,1,Theft,Restaurant or Cafeteria Parking Lot,WESTHEIMER,-,RD
1,1A30,3600-3699,1/31/2017,21,1,Theft,"Road, Street, or Sidewalk",REVERE,-,ST
1,1A30,1400-1499,1/31/2017,20,1,Theft,Restaurant or Cafeteria Parking Lot,WESTHEIMER,-,RD
1,1A30,2000-2099,8/15/2016,14,1,Theft,Apartment,COLQUITT,-,-
1,1A30,2800-2899,10/31/2016,12,1,Theft,Apartment,KIRBY,-,DR
1,1A30,1400-1499,1/30/2017,21,1,Theft,Bar or Night Club Parking Lot,WESTHEIMER,-,RD
1,1A30,1700-1799,1/30/2017,21,1,Theft,Strip Business Center Parking Lot,WESTHEIMER,-,RD
1,1A30,2400-2499,1/30/2017,21,1,Theft,"Road, Street, or Sidewalk",NORFOLK,-,ST
1,1A30,1400-1499,1/30/2017,22,1,Theft,Bar or Night Club Parking Lot,WESTHEIMER,-,RD
1,1A30,3100-3199,1/30/2017,23,1,Theft,"Road, Street, or Sidewalk",EASTSIDE,-,ST
1,1A30,3100-3199,1/30/2017,23,1,Theft,"Road, Street, or Sidewalk",SUL ROSS,-,-
1,1A30,1900-1999,1/30/2017,20,1,Theft,Convenience Store Parking Lot,GRAY,W,ST
1,1A30,2000-2099,1/30/2017,20,1,Theft,"Toys, Arts Craft,Musical, Bike,Pet Stores",SHEPHERD,S,DR
1,1A30,2400-2499,1/30/2017,20,1,Theft,Restaurant or Cafeteria Parking Lot,SHEPHERD,S,DR
1,1A30,2900-2999,1/30/2017,18,1,Theft,Miscellaneous Business (Non-Specific),SHEPHERD,S,DR
1,1A30,3100-3199,1/30/2017,18,1,Theft,Restaurant or Cafeteria Parking Lot,KIRBY,-,DR
1,1A30,1900-1999,1/31/2017,16,1,Theft,"Road, Street, or Sidewalk",MISSOURI,-,ST
1,1A30,1400-1499,1/30/2017,06,1,Theft,"Road, Street, or Sidewalk",MARYLAND,-,-
1,1A30,3900-3999,1/30/2017,00,1,Theft,Service or Gas Station,KIRBY,-,DR
1,1A30,1600-1699,1/29/2017,23,1,Theft,Bar or Night Club Parking Lot,WESTHEIMER,-,RD
1,1A30,1700-1799,1/29/2017,23,1,Theft,"Road, Street, or Sidewalk",CHERRYHURST,-,-
1,1A30,1200-1299,1/30/2017,09,1,Burglary,Restaurant or Cafeteria,WESTHEIMER,-,RD
1,1A30,1700-1799,1/30/2017,08,1,Theft,Grocery Store or Supermarket Parking Lot,ALABAMA,W,ST
1,1A30,2500-2599,1/28/2017,02,1,Theft,Other Parking Lot,KUESTER,-,-
1,1A30,2400-2499,1/28/2017,12,1,Theft,Other Parking Lot,SOUTHWEST,-,FWY
1,1A30,3100-3199,1/28/2017,11,1,Robbery,Apartment,GREENBRIAR,-,DR
1,1A30,1700-1799,1/27/2017,22,1,Theft,Grocery Store or Supermarket,ALABAMA,W,ST
1,1A30,2600-2699,1/27/2017,21,1,Theft,"Road, Street, or Sidewalk",COLQUITT,-,ST
1,1A30,3300-3399,1/27/2017,22,1,Auto Theft,Grocery Store or Supermarket Parking Lot,MONTROSE,-,BLVD
1,1A30,1900-1999,1/27/2017,23,1,Theft,"Road, Street, or Sidewalk",MISSOURI,-,ST
1,1A30,2400-2499,1/27/2017,20,1,Theft,"Road, Street, or Sidewalk",RALPH,-,-
1,1A30,900-999,1/27/2017,20,1,Theft,Restaurant or Cafeteria Parking Lot,WESTHEIMER,-,RD
