# Offenses,Beat,Block Range,Date,Hour,Number of Records,Offense Type,Premise,Street Name,Suffix,Type
1,14D20,9000-9099,3/25/2017,08,1,Theft,Driveway,BRANDON,-,ST
1,14D20,7400-7499,3/27/2017,10,1,Theft,"Road, Street, or Sidewalk",CALHOUN,-,RD
1,14D20,4700-4799,3/27/2017,13,1,Theft,Residence or House,WENDA,-,ST
1,14D20,7400-7499,3/26/2017,13,1,Theft,"Road, Street, or Sidewalk",CALHOUN,-,RD
1,14D20,3500-3599,3/28/2017,19,1,Theft,,BELLFORT,-,ST
1,14D20,7400-7499,3/28/2017,18,1,Theft,Service or Gas Station,CULLEN,-,BLVD
1,14D20,4100-4199,3/29/2017,00,1,Theft,Residence or House,LARKSPUR,-,-
1,14D20,9100-9199,3/28/2017,19,1,Robbery,Residence or House,ST LO,-,RD
1,14D20,3800-3899,3/28/2017,21,1,Theft,Convenience Store,LOOP,S,-
1,14D20,4900-4999,3/28/2017,21,1,Theft,Body Shop,LINGONBERRY,-,ST
1,14D20,3800-3899,3/28/2017,11,1,Theft,Apartment Parking Lot,FAULKNER,-,ST
1,14D20,8000-8099,3/28/2017,14,1,Theft,Residence or House,PARNELL,-,-
1,14D20,10500-10599,3/29/2017,13,1,Theft,"Road, Street, or Sidewalk",SIERRA,-,DR
1,14D20,7800-7899,3/29/2017,09,1,Burglary,Residence or House,JESTER,-,-
1,14D20,2700-2799,3/29/2017,02,1,Theft,Apartment Parking Lot,REED,-,RD
1,14D20,4300-4399,3/29/2017,16,1,Theft,Residence or House,BRINKLEY,-,ST
1,14D20,9200-9299,3/29/2017,21,1,Theft,,CULLEN,-,BLVD
1,14D30,6000-6099,3/21/2017,14,1,Burglary,Residence or House,DOULTON,-,DR
1,14D30,5800-5899,3/21/2017,13,1,Burglary,Residence or House,SOUTHINGTON,-,ST
1,14D30,5900-5999,3/20/2017,11,1,Theft,Residence or House,BELARBOR,-,ST
1,14D30,5600-5699,3/19/2017,16,1,Theft,Residence or House,WILLOW GLEN,-,DR
1,14D30,7800-7899,3/17/2017,18,1,Burglary,Residence or House,BELGARD,-,ST
1,14D30,5200-5299,3/18/2017,07,1,Burglary,Residence or House,CHENNAULT,-,RD
1,14D30,7400-7499,3/17/2017,08,1,Theft,Apartment Parking Lot,WAYSIDE,S,DR
1,14D30,6000-6099,3/16/2017,23,1,Burglary,Residence or House,WILLOW GLEN,-,DR
1,14D30,5800-5899,3/16/2017,14,1,Theft,Clothing Store,BELLFORT,-,ST
1,14D30,7600-7699,3/16/2017,09,1,Burglary,Residence or House,BELGARD,-,ST
1,14D30,5800-5899,3/16/2017,12,1,Theft,Residence or House,BELDART,-,ST
1,14D30,5900-5999,3/12/2017,13,1,Burglary,Residence or House,WILLOW GLEN,-,DR
1,14D30,5000-5099,3/12/2017,10,1,Auto Theft,Residence or House,WILLOW GLEN,-,DR
1,14D30,7700-7799,3/12/2017,21,1,Burglary,Residence or House,CRESTMONT,-,ST
1,14D30,UNK,3/11/2017,09,1,Theft,Barber And Beauty Shops,BELLFORT,-,-
1,14D30,5400-5499,3/11/2017,09,1,Auto Theft,Convenience Store,PERSHING,-,ST
1,14D30,6100-6199,3/11/2017,03,1,Burglary,"Pawn, Resale Shop, or Flea Market",BELLFORT,-,ST
1,14D30,5200-5299,3/11/2017,01,1,Burglary,Residence or House,BATAAN,-,RD
1,14D30,6100-6199,3/14/2017,09,1,Theft,"Road, Street, or Sidewalk",BELLFORT,-,ST
1,14D30,5600-5699,3/13/2017,14,1,Burglary,Residence or House,RIDGEWAY,-,DR
1,14D30,6000-6099,3/13/2017,08,1,Burglary,Warehouse,OSBORN,-,ST
1,14D30,7300-7399,3/13/2017,07,1,Theft,"Road, Street, or Sidewalk",HURTGEN FOREST,-,RD
1,14D30,7200-7299,3/10/2017,16,1,Theft,"Road, Street, or Sidewalk",TOBRUK,-,LN
1,14D30,5800-5899,3/9/2017,07,1,Auto Theft,Driveway,SCHEVERS,-,-
1,14D30,5900-5999,3/9/2017,15,1,Burglary,Residence or House,KENILWOOD,-,DR
1,14D30,5700-5799,3/10/2017,08,1,Auto Theft,Driveway,HIRONDEL,-,-
1,14D30,5900-5999,3/9/2017,19,1,Burglary,Residence or House,SOUTHMONT,-,ST
1,14D30,5900-5999,3/8/2017,12,1,Theft,Residence or House,DOOLITTLE,-,BLVD
1,14D30,7500-7599,3/5/2017,23,1,Robbery,Apartment,MARTIN LUTHER KING,-,BLVD
1,14D30,6900-6999,3/5/2017,19,1,Robbery,Grocery Store or Supermarket Parking Lot,MARTIN LUTHER KING,-,BLVD
1,14D30,6800-6899,3/7/2017,16,1,Theft,"Other, Unknown, or Not Listed",KIRBYVILLE,-,ST
1,14D30,6800-6899,3/7/2017,15,1,Theft,Residence or House,KASSARINE,-,PASS
1,14D30,5900-5999,3/7/2017,14,1,Theft,Other Parking Lot,LOOP,S,-
1,14D30,5800-5899,3/6/2017,15,1,Theft,"Other, Unknown, or Not Listed",BELNEATH,-,ST
1,14D30,5100-5199,3/6/2017,17,1,Theft,Bank or Savings Institution Parking Lot,DIEPPE,-,ST
1,14D30,6100-6199,3/1/2017,16,1,Burglary,Residence or House,BELARBOR,-,ST
1,14D30,7500-7599,3/2/2017,06,1,Burglary,Residence or House,MARTIN LUTHER KING,-,BLVD
1,14D30,5700-5799,3/2/2017,08,1,Burglary,Department or Discount Store,BELLFORT,-,ST
1,14D30,5800-5899,3/2/2017,17,1,Theft,Driveway,DOULTON,-,DR
1,14D30,5600-5699,3/1/2017,13,1,Theft,Residence or House,BELCREST,-,ST
1,14D30,5900-5999,3/1/2017,13,1,Theft,Residence or House,SOUTHVILLE,-,ST
1,14D30,5900-5999,3/1/2017,08,1,Theft,Commercial Parking Lot or Garage,LOOP,S,-
1,14D30,8100-8199,2/28/2017,17,1,Burglary,Residence or House,HERSCHELWOOD,-,DR
1,14D30,6100-6199,3/1/2017,00,1,Theft,"Road, Street, or Sidewalk",BELLFORT,-,ST
1,14D30,5200-5299,3/1/2017,02,1,Theft,"Road, Street, or Sidewalk",BATAAN,-,RD
1,14D30,5700-5799,1/20/2017,05,1,Theft,,OVERDALE,-,-
1,14D30,5900-5999,2/27/2017,10,1,Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",DOULTON,-,DR
1,14D30,5800-5899,2/25/2017,18,1,Theft,"Other, Unknown, or Not Listed",WESTOVER,-,-
1,14D30,4900-4999,2/22/2017,15,1,Theft,Residence or House,MALMEDY,-,RD
1,14D30,6000-6099,3/29/2017,16,1,Burglary,Residence or House,SOUTHMONT,-,ST
1,14D30,5900-5999,3/26/2017,09,1,Auto Theft,Miscellaneous Business (Non-Specific),LOOP,S,-
1,14D30,6100-6199,3/27/2017,19,1,Theft,Residence or House,WILLOW GLEN,-,DR
1,14D30,6000-6099,3/27/2017,17,1,Theft,,KENILWOOD,-,DR
1,14D30,8700-8799,3/27/2017,10,1,Theft,Driveway,VINEARBOR,-,-
1,14D30,6800-6899,3/25/2017,11,1,Theft,Residence or House,KASSARINE,-,PASS
1,14D30,5000-5099,3/23/2017,10,1,Burglary,Residence or House,RIDGEWAY,-,DR
1,14D30,5600-5699,3/23/2017,20,1,Auto Theft,"Road, Street, or Sidewalk",BELDART,-,ST
1,14D30,5800-5899,3/23/2017,18,1,Robbery,Department or Discount Store,BELLFORT,-,ST
1,14D30,5000-5099,3/31/2017,15,1,Robbery,Driveway,DOULTON,-,DR
1,14D30,5000-5099,3/31/2017,12,1,Burglary,Convenience Store,DOOLITTLE,-,BLVD
1,14D30,7700-7799,3/31/2017,07,1,Burglary,Residence or House,BELBAY,-,ST
1,14D30,5900-5999,3/30/2017,17,1,Burglary,Residence or House,WILLOW GLEN,-,DR
1,14D40,11400-11499,3/14/2017,08,1,Theft,Convenience Store,MARTIN LUTHER KING,-,BLVD
1,14D40,4300-4399,3/14/2017,13,1,Burglary,Residence or House,MADDEN,-,LN
1,14D40,3700-3799,3/15/2017,07,1,Theft,Grocery Store or Supermarket,CURVEY,-,LN
1,14D40,13900-13999,3/11/2017,08,1,Burglary,"Factory, Manufacturing, or Industrial",FURMAN,-,RD
1,14D40,12000-12099,3/12/2017,23,1,Auto Theft,"Road, Street, or Sidewalk",PANAY,-,DR
1,14D40,13200-13299,3/16/2017,06,1,Burglary,Miscellaneous Business (Non-Specific),SOUTH,-,FWY
1,14D40,2500-2599,3/16/2016,23,1,Auto Theft,Service or Gas Station,ALMEDA GENOA,-,RD
1,14D40,2600-2699,3/16/2017,04,1,Auto Theft,"Road, Street, or Sidewalk",SKYVIEW TRACE,-,CT
1,14D40,10500-10599,3/15/2017,11,1,Theft,Grocery Store or Supermarket,CULLEN,-,BLVD
1,14D40,2600-2699,3/17/2017,09,1,Theft,Residence or House,SKYVIEW SILVER,-,DR
1,14D40,2700-2799,3/17/2017,11,1,Theft,Construction Site,SKYVIEW SILVER,-,DR
1,14D40,4100-4199,3/18/2017,08,1,Auto Theft,Apartment Parking Lot,ALMEDA GENOA,-,RD
1,14D40,12300-12399,3/17/2017,22,1,Theft,Service or Gas Station,CULLEN,-,BLVD
1,14D40,12800-12899,3/17/2017,15,1,Theft,Residence or House,SANDHURST,-,DR
1,14D40,11900-11999,3/19/2017,05,1,Auto Theft,Residence or House,ROSECROFT,-,DR
1,14D40,13100-13199,3/19/2017,15,1,Theft,"Road, Street, or Sidewalk",RISTINA,-,CIR
1,14D40,12300-12399,3/20/2017,08,1,Theft,Convenience Store,CULLEN,-,BLVD
1,14D40,11700-11799,3/21/2017,10,1,Robbery,Residence or House,MURR,-,WAY
1,14D40,3700-3799,3/21/2017,12,1,Theft,"Church, Synagogue, or Temple Parking Lot",ACRES,S,DR
1,14D40,UNK,2/26/2016,23,1,Theft,Apartment,AIRPORT,-,BLVD
1,14D40,11700-11799,2/27/2017,08,1,Theft,Residence or House,MOSSCREST,-,DR
1,14D40,11300-11399,2/2/2017,18,1,Theft,Service or Gas Station,MARTIN LUTHER KING,-,BLVD
1,14D40,3800-3899,3/1/2017,03,1,Auto Theft,,JACOB FIELD,-,LN
1,14D40,2600-2699,2/28/2017,08,1,Theft,Construction Site,SKYVIEW SILVER,-,DR
1,14D40,2700-2799,2/28/2017,08,1,Theft,Construction Site,SKYVIEW SILVER,-,DR
1,14D40,3800-3899,2/28/2017,07,1,Theft,Residence or House,JACOB FIELD,-,LN
1,14D40,11000-11099,3/1/2017,09,1,Theft,Apartment Parking Lot,SCOTT,-,ST
1,14D40,11100-11199,3/2/2017,10,1,Theft,Residence or House,DUANE,-,ST
1,14D40,11500-11599,3/2/2017,07,1,Auto Theft,"Road, Street, or Sidewalk",DUANE,-,ST
1,14D40,11500-11599,3/2/2017,20,1,Theft,Driveway,MURR,-,WAY
1,14D40,4400-4499,3/3/2017,09,1,Auto Theft,Residence or House,GROTON,-,DR
1,14D40,12900-12999,3/6/2017,12,1,Auto Theft,Driveway,CLAYGATE,-,DR
1,14D40,5200-5299,3/6/2017,05,1,Theft,Driveway,PARK VILLAGE,-,DR
1,14D40,5200-5299,3/6/2017,07,1,Theft,Driveway,PARK VILLAGE,-,DR
1,14D40,11800-11899,3/6/2017,06,1,Auto Theft,Residence or House,ROANDALE,-,DR
1,14D40,2700-2799,3/6/2017,09,1,Theft,Residence or House,SKYVIEW SILVER,-,DR
1,14D40,13100-13199,3/7/2017,11,1,Theft,Service or Gas Station,SOUTH,-,FWY
1,14D40,3700-3799,3/7/2017,19,1,Burglary,Residence or House,SWINGLE,-,RD
1,14D40,5000-5099,3/4/2017,20,1,Auto Theft,Driveway,HOLLOWAY,-,DR
1,14D40,4200-4299,3/4/2017,19,1,Robbery,"Road, Street, or Sidewalk",HOWCHER,-,-
1,14D40,11800-11899,3/4/2017,20,1,Theft,"Road, Street, or Sidewalk",SCOTT,-,ST
1,14D40,12800-12899,3/4/2017,13,1,Theft,Residence or House,FAWNWAY,-,DR
1,14D40,2500-2599,3/6/2017,03,1,Auto Theft,"Road, Street, or Sidewalk",ALMEDA GENOA,-,RD
1,14D40,12500-12599,3/5/2017,18,1,Auto Theft,Residence or House,CLAYGATE,-,DR
1,14D40,4300-4399,3/5/2017,10,1,Auto Theft,Residence or House,MARCHANT,-,RD
1,14D40,10300-10399,3/9/2013,10,1,Theft,Service or Gas Station,CULLEN,-,BLVD
1,14D40,12900-12999,3/9/2017,16,1,Theft,"Other, Unknown, or Not Listed",SOUTH,-,FWY
1,14D40,12700-12799,3/9/2017,14,1,Auto Theft,Driveway,FAWNWAY,-,DR
1,14D40,3500-3599,3/10/2017,16,1,Auto Theft,Hospital Parking Lot,SWINGLE,-,RD
1,14D40,5400-5499,3/30/2017,18,1,Theft,Residence or House,GREYLOG,-,DR
1,14D40,10800-10899,3/31/2017,07,1,Burglary,Grocery Store or Supermarket,CULLEN,-,BLVD
1,14D40,11500-11599,3/30/2017,10,1,Theft,Residence or House,JUTLAND,-,RD
1,14D40,11000-11099,3/31/2017,16,1,Theft,"Other, Unknown, or Not Listed",JUTLAND,-,RD
1,14D40,12000-12099,12/30/2016,10,1,Theft,Residence or House,MARTIN LUTHER KING,-,BLVD
1,14D40,11600-11699,3/23/2017,21,1,Burglary,Residence or House,DUANE,-,ST
1,14D40,11400-11499,3/23/2017,09,1,Theft,Convenience Store,MARTIN LUTHER KING,-,BLVD
1,14D40,5300-5399,3/23/2017,09,1,Theft,Convenience Store,SELINSKY,-,RD
1,14D40,3500-3599,3/23/2017,12,1,Theft,Office Building,SWINGLE,-,RD
1,14D40,3500-3599,3/23/2017,12,1,Theft,Strip Business Center Parking Lot,SWINGLE,-,RD
1,14D40,3500-3599,3/23/2017,13,1,Theft,"Parks and Recreation, Zoo, Swimming Pool",SOUTH BARKER CYPRESS,-,-
1,14D40,3900-3999,3/22/2017,10,1,Theft,"Field, Woods, Forest, Park",SWINGLE,-,RD
1,14D40,4100-4199,3/22/2017,12,1,Auto Theft,Driveway,BRISBANE,-,ST
1,14D40,5200-5299,3/22/2017,10,1,Burglary,"Vacant Church, Synagogue, or Temple",PARK VILLAGE,-,DR
1,14D40,11100-11199,3/22/2017,12,1,Robbery,Barber And Beauty Shops,CULLEN,-,BLVD
1,14D40,11000-11099,3/22/2017,18,1,Robbery,Private School,SCOTT,-,ST
1,14D40,2700-2799,3/24/2017,10,1,Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",SKYVIEW SILVER,-,DR
1,14D40,3800-3899,3/24/2017,14,1,Theft,Residence or House,BOTANY,-,LN
1,14D40,3700-3799,3/24/2017,21,1,Burglary,Residence or House,JACOB FIELD,-,LN
1,14D40,5300-5399,3/24/2017,16,1,Theft,Convenience Store,SELINSKY,-,RD
1,14D40,3500-3599,3/25/2017,17,1,Theft,Strip Business Center Parking Lot,SWINGLE,-,RD
1,14D40,12000-12099,3/25/2017,13,1,Theft,Apartment,MARTIN LUTHER KING,-,BLVD
1,14D40,12800-12899,3/25/2017,08,1,Auto Theft,Driveway,CLAYGATE,-,DR
1,14D40,12300-12399,3/27/2017,10,1,Theft,Department or Discount Store,MARTIN LUTHER KING,-,BLVD
1,14D40,12300-12399,3/27/2017,17,1,Theft,Miscellaneous Business (Non-Specific),MARTIN LUTHER KING,-,BLVD
1,14D40,10900-10999,3/27/2017,18,1,Theft,"Vacant Single Occ Resd(House,Townhs,Dplex)",LONG GATE,-,DR
1,14D40,11200-11299,3/26/2017,06,1,Theft,Fire Station,CULLEN,-,BLVD
1,14D40,12800-12899,3/28/2017,15,1,Theft,Service or Gas Station,CULLEN,-,BLVD
1,14D40,3800-3899,3/28/2017,12,1,Auto Theft,"Parks and Recreation, Zoo, Swimming Pool",HICKOK,-,LN
1,14D40,5300-5399,3/28/2017,09,1,Auto Theft,Residence or House,KILKENNY,-,DR
1,14D40,4900-4999,3/29/2017,14,1,Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",DENORON,-,DR
1,14D50,14000-14099,3/18/2017,13,1,Theft,Restaurant or Cafeteria Parking Lot,CULLEN,-,BLVD
1,14D50,14100-14199,3/18/2017,09,1,Theft,Apartment Parking Lot,FAYRIDGE,-,DR
1,14D50,5900-5999,3/16/2017,15,1,Auto Theft,Apartment Parking Lot,SELINSKY,-,RD
1,14D50,5900-5999,3/12/2017,01,1,Burglary,Apartment,SELINSKY,-,RD
1,14D50,4600-4699,3/11/2017,02,1,Robbery,Bar or Night Club Parking Lot,ALMEDA GENOA,-,RD
1,14D50,6200-6299,3/14/2017,11,1,Theft,Apartment Parking Lot,AIRPORT,-,BLVD
1,14D50,6000-6099,3/13/2017,15,1,Theft,Other Parking Lot,SELINSKY,-,RD
1,14D50,6400-6499,3/9/2017,07,1,Theft,,DAYRIDGE,-,LN
1,14D50,6600-6699,3/7/2017,13,1,Theft,Service or Gas Station,ALMEDA GENOA,-,RD
1,14D50,6000-6099,3/6/2017,11,1,Theft,"Other, Unknown, or Not Listed",SELINSKY,-,RD
1,14D50,6100-6199,3/3/2017,18,1,Robbery,"Road, Street, or Sidewalk",ALLISON,-,RD
1,14D50,6100-6199,3/3/2017,08,1,Theft,"Factory, Manufacturing, or Industrial",ALMEDA GENOA,-,RD
1,14D50,14400-14499,3/2/2017,07,1,Burglary,Department or Discount Store,CULLEN,-,BLVD
1,14D50,6200-6299,3/2/2017,02,1,Auto Theft,Driveway,TRESCON,-,DR
1,14D50,14100-14199,2/1/2017,13,1,Theft,Apartment,FAYRIDGE,-,DR
1,14D50,14500-14599,3/26/2017,11,1,Burglary,"Electronics Store, Electrical Supplies",CULLEN,-,BLVD
1,14D50,4600-4699,3/26/2017,01,1,Theft,"Road, Street, or Sidewalk",ALMEDA GENOA,-,RD
1,14D50,6900-6999,3/27/2017,21,1,Theft,Other Parking Lot,OREM,E,DR
1,14D50,6000-6099,3/27/2017,13,1,Theft,Residence or House,ACRES,S,DR
1,14D50,UNK,3/27/2017,12,1,Theft,,BRIMRIDGE,-,LN
1,14D50,13000-13099,3/25/2017,01,1,Theft,Bar or Night Club Parking Lot,LEA,-,-
1,14D50,6000-6099,3/24/2017,13,1,Theft,,SUNLIGHT WAY,-,DR
1,14D50,6000-6099,3/23/2017,16,1,Theft,,SUNRISE LIGHT,-,LN
1,14D50,6000-6099,3/31/2017,14,1,Theft,,SUNRISE LIGHT,-,LN
1,14D50,5600-5699,3/31/2017,11,1,Theft,Convenience Store,AIRPORT,-,BLVD
1,14D50,6600-6699,3/30/2017,14,1,Theft,Service or Gas Station,ALMEDA GENOA,-,RD
1,15E10,5300-5399,3/13/2017,18,1,Theft,Residence or House,WIGTON,-,DR
1,15E10,5900-5999,3/13/2017,18,1,Theft,Residence or House,GRAPE,-,ST
1,15E10,4900-4999,3/14/2017,09,1,Theft,"Other, Unknown, or Not Listed",IMOGENE,-,ST
1,15E10,5200-5299,3/15/2017,01,1,Theft,"Stadium, Sports Arena, Race Track",DARNELL,-,ST
1,15E10,5900-5999,3/11/2017,01,1,Burglary,Residence or House,YARWELL,-,DR
1,15E10,9700-9799,3/12/2017,20,1,Robbery,Grocery Store or Supermarket,HILLCROFT,-,AVE
1,15E10,4700-4799,3/15/2017,10,1,Theft,Commercial Parking Lot or Garage,BEECHNUT,-,ST
1,15E10,UNK,3/16/2017,06,1,Theft,Restaurant or Cafeteria Parking Lot,LOOP,W,-
1,15E10,5700-5799,3/16/2017,09,1,Robbery,"Road, Street, or Sidewalk",BRAESWOOD,N,BLVD
1,15E10,5900-5999,3/19/2017,05,1,Theft,Residence or House,DUMFRIES,-,DR
1,15E10,6500-6599,3/19/2017,01,1,Burglary,Apartment,WANDA,-,LN
1,15E10,8600-8699,3/22/2017,02,1,Auto Theft,Strip Business Center Parking Lot,ENDICOTT,-,LN
1,15E10,6000-6099,3/20/2017,19,1,Burglary,Residence or House,YARWELL,-,DR
1,15E10,9800-9899,3/20/2017,16,1,Theft,Convenience Store,HILLCROFT,-,AVE
1,15E10,300-399,3/19/2017,12,1,Theft,Grocery Store or Supermarket,MEYERLAND PLAZA,-,-
1,15E10,5900-5999,3/19/2017,18,1,Theft,Restaurant or Cafeteria,BRAESWOOD,S,BLVD
1,15E10,5900-5999,3/19/2017,21,1,Theft,Apartment Parking Lot,BRAESWOOD,N,BLVD
1,15E10,5200-5299,3/19/2017,20,1,Theft,"Road, Street, or Sidewalk",YARWELL,-,DR
1,15E10,5900-5999,2/15/2017,15,1,Theft,Apartment,BRAESWOOD,N,BLVD
1,15E10,4900-4999,3/1/2017,15,1,Burglary,Residence or House,CHEENA,-,DR
1,15E10,5900-5999,2/28/2016,16,1,Theft,"Church, Synagogue, or Temple",WIGTON,-,DR
1,15E10,300-399,2/28/2017,13,1,Theft,Department or Discount Store,MEYERLAND PLAZA,-,-
1,15E10,6500-6599,3/1/2017,17,1,Theft,Residence or House,JACKWOOD,-,ST
1,15E10,4700-4799,3/1/2017,20,1,Theft,Restaurant or Cafeteria Parking Lot,BEECHNUT,-,ST
1,15E10,5000-5099,3/2/2017,08,1,Robbery,Residence or House,BRAESVALLEY,-,DR
1,15E10,6100-6199,3/2/2017,18,1,Theft,Residence or House,PAISLEY,-,ST
1,15E10,8500-8599,3/3/2017,09,1,Theft,Restaurant or Cafeteria Parking Lot,LOOP,W,-
1,15E10,9000-9099,3/3/2017,17,1,Burglary,Apartment,BRAESMONT,-,DR
1,15E10,5000-5099,3/3/2017,11,1,Burglary,Residence or House,GRAPE,-,ST
1,15E10,6600-6699,3/6/2017,07,1,Auto Theft,Garage or Carport,WANDA,-,LN
1,15E10,8900-8999,3/7/2017,01,1,Robbery,Apartment Parking Lot,CHIMNEY ROCK,-,RD
1,15E10,5400-5499,3/7/2017,12,1,Burglary,Residence or House,DUMFRIES,-,DR
1,15E10,4700-4799,3/7/2017,10,1,Theft,Other Parking Lot,BEECHNUT,-,ST
1,15E10,5700-5799,3/7/2017,22,1,Theft,Service or Gas Station,BEECHNUT,-,ST
1,15E10,300-399,3/5/2017,15,1,Theft,Department or Discount Store,MEYERLAND PLAZA,-,-
1,15E10,5800-5899,3/5/2017,18,1,Theft,Residence or House,IMOGENE,-,-
1,15E10,4700-4799,3/4/2017,18,1,Theft,Department or Discount Store,BEECHNUT,-,ST
1,15E10,300-399,3/8/2017,22,1,Theft,Department or Discount Store,MEYERLAND PLAZA,-,-
1,15E10,8500-8599,3/8/2017,14,1,Auto Theft,"Other, Unknown, or Not Listed",LOOP,W,-
1,15E10,300-399,3/8/2017,16,1,Theft,Department or Discount Store,MEYERLAND PLAZA,-,-
1,15E10,700-799,3/9/2017,13,1,Theft,Other Parking Lot,MEYERLAND PLAZA,-,-
1,15E10,5400-5499,3/9/2017,21,1,Robbery,Apartment,BRAESWOOD,N,BLVD
1,15E10,700-799,3/10/2017,13,1,Robbery,Strip Business Center Parking Lot,MEYERLAND PLAZA,-,-
1,15E10,300-399,3/10/2017,13,1,Theft,Department or Discount Store,MEYERLAND PLAZA,-,-
1,15E10,300-399,3/10/2017,12,1,Theft,Department or Discount Store,MEYERLAND PLAZA,-,-
1,15E10,300-399,3/10/2017,14,1,Theft,Department or Discount Store,MEYERLAND PLAZA,-,-
1,15E10,6100-6199,3/10/2017,15,1,Burglary,Residence or House,BRAESWOOD,N,BLVD
1,15E10,500-599,3/10/2017,19,1,Theft,Strip Business Center Parking Lot,MEYERLAND PLAZA,-,-
1,15E10,4900-4999,3/30/2017,10,1,Theft,"Road, Street, or Sidewalk",BRAESVALLEY,-,DR
1,15E10,5500-5599,3/31/2017,17,1,Theft,Other Parking Lot,KULDELL,-,DR
1,15E10,6000-6099,3/31/2017,13,1,Burglary,Residence or House,LYMBAR,-,DR
1,15E10,8600-8699,3/23/2017,18,1,Theft,"Road, Street, or Sidewalk",ROBINDELL,-,DR
1,15E10,700-799,3/23/2017,19,1,Theft,Specialty Store (Non-Specific),MEYERLAND PLAZA,-,-
1,15E10,300-399,3/23/2017,13,1,Theft,Department or Discount Store,MEYERLAND PLAZA,-,-
1,15E10,5400-5499,3/22/2017,19,1,Theft,Apartment Parking Lot,BRAESVALLEY,-,DR
1,15E10,5400-5499,3/22/2017,20,1,Theft,Apartment Parking Lot,BRAESVALLEY,-,DR
1,15E10,5700-5799,3/22/2017,14,1,Theft,Residence or House,INDIGO,-,-
1,15E10,5900-5999,3/22/2017,09,1,Burglary,Apartment,BRAESWOOD,N,BLVD
1,15E10,5300-5399,3/22/2017,07,1,Burglary,Residence or House,JACKWOOD,-,ST
1,15E10,4900-4999,3/24/2017,15,1,Theft,Restaurant or Cafeteria Parking Lot,BRAESVALLEY,-,DR
1,15E10,500-599,3/24/2017,17,1,Theft,Restaurant or Cafeteria Parking Lot,MEYERLAND PLAZA,-,-
1,15E10,8900-8999,3/24/2017,21,1,Theft,Apartment Parking Lot,CHIMNEY ROCK,-,RD
1,15E10,4800-4899,3/25/2017,11,1,Theft,Strip Business Center Parking Lot,BEECHNUT,-,ST
1,15E10,6100-6199,3/25/2017,23,1,Theft,"Road, Street, or Sidewalk",VALKEITH,-,DR
1,15E10,300-399,3/26/2017,15,1,Theft,Department or Discount Store,MEYERLAND PLAZA,-,-
1,15E10,UNK,3/26/2017,14,1,Theft,Restaurant or Cafeteria,BRAESWOOD SQUARE,-,-
1,15E10,8800-8899,3/29/2017,05,1,Robbery,Construction Site,RENWICK,-,-
1,15E10,8600-8699,3/28/2017,00,1,Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",ENDICOTT,-,LN
1,15E10,300-399,3/28/2017,14,1,Theft,Department or Discount Store,MEYERLAND PLAZA,-,-
1,15E20,UNK,3/19/2017,20,1,Theft,Other Parking Lot,BELLFORT,W,AVE
1,15E20,UNK,3/19/2017,16,1,Theft,Commercial Parking Lot or Garage,BELLFORT,-,AVE
1,15E20,5700-5799,3/19/2017,17,1,Burglary,Residence or House,BURLINGHALL,-,DR
1,15E20,5800-5899,3/20/2017,16,1,Theft,"Road, Street, or Sidewalk",DRYAD,-,DR
1,15E20,6000-6099,3/20/2017,16,1,Theft,Residence or House,DAWNRIDGE,-,DR
1,15E20,11500-11599,3/20/2017,15,1,Burglary,Residence or House,LANDSDOWNE,-,DR
1,15E20,10600-10699,3/20/2017,18,1,Auto Theft,Apartment Parking Lot,POST OAK,S,RD
1,15E20,5100-5199,3/18/2017,08,1,Auto Theft,Residence or House,WILLOW,S,DR
1,15E20,11300-11399,3/18/2017,08,1,Theft,Strip Business Center Parking Lot,BURDINE,-,ST
1,15E20,12600-12699,3/18/2017,01,1,Robbery,Hotel or Motel Parking Lot,MAIN,-,ST
1,15E20,4900-4999,3/17/2017,15,1,Theft,Car Wash,BELLFORT,W,AVE
1,15E20,10800-10899,3/16/2017,11,1,Robbery,Grocery Store or Supermarket Parking Lot,POST OAK,S,RD
1,15E20,5200-5299,3/16/2017,10,1,Theft,"Road, Street, or Sidewalk",CREEKBEND,-,DR
1,15E20,6000-6099,3/16/2017,04,1,Burglary,Garage or Carport,BEAUDRY,-,DR
1,15E20,12400-12499,3/15/2017,15,1,Theft,Residence or House,LANDSDOWNE,-,DR
1,15E20,12800-12899,3/16/2017,14,1,Theft,Service or Gas Station,POST OAK,S,RD
1,15E20,5700-5799,3/17/2017,09,1,Theft,Driveway,CLARIDGE,-,DR
1,15E20,5600-5699,3/12/2017,10,1,Theft,"Road, Street, or Sidewalk",BRIARBEND,-,DR
1,15E20,5200-5299,3/11/2017,07,1,Auto Theft,Apartment Parking Lot,GASMER,-,DR
1,15E20,5600-5699,3/11/2017,10,1,Theft,Residence or House,CARTAGENA,-,ST
1,15E20,10600-10699,3/15/2017,08,1,Theft,Driveway,MOONLIGHT,-,DR
1,15E20,10700-10799,3/15/2017,08,1,Theft,Driveway,MOONLIGHT,-,DR
1,15E20,11800-11899,3/13/2017,15,1,Theft,Apartment Parking Lot,CHIMNEY ROCK,-,RD
