Date,Number of Records,Primary Type
1/5/2017 1:55:00 PM,1,THEFT
1/5/2017 2:30:00 PM,1,THEFT
1/5/2017 2:45:00 PM,1,THEFT
1/5/2017 3:15:00 PM,1,THEFT
1/5/2017 3:28:00 PM,1,THEFT
1/5/2017 3:55:00 PM,1,THEFT
1/5/2017 4:04:00 PM,1,THEFT
1/5/2017 4:23:00 PM,1,THEFT
1/5/2017 4:24:00 PM,1,THEFT
1/5/2017 5:25:00 PM,1,THEFT
1/5/2017 7:00:00 PM,1,THEFT
1/5/2017 7:10:00 PM,1,THEFT
1/5/2017 7:14:00 PM,1,THEFT
1/5/2017 7:47:00 PM,1,THEFT
1/5/2017 8:45:00 PM,1,THEFT
1/5/2017 8:53:00 PM,1,THEFT
1/5/2017 11:15:00 PM,1,THEFT
1/6/2017 2:58:00 AM,1,THEFT
1/6/2017 8:30:00 AM,1,THEFT
1/6/2017 10:30:00 AM,1,THEFT
1/6/2017 10:55:00 AM,1,THEFT
1/6/2017 11:03:00 AM,1,THEFT
1/6/2017 12:55:00 PM,1,THEFT
1/6/2017 1:35:00 PM,1,THEFT
1/6/2017 1:42:00 PM,1,THEFT
1/6/2017 4:45:00 PM,1,THEFT
1/6/2017 5:40:00 PM,1,THEFT
1/6/2017 6:40:00 PM,1,THEFT
1/6/2017 6:52:00 PM,1,THEFT
1/6/2017 7:02:00 PM,1,THEFT
1/6/2017 7:10:00 PM,1,THEFT
1/6/2017 9:50:00 PM,1,THEFT
1/6/2017 9:59:00 PM,1,THEFT
1/6/2017 11:00:00 PM,1,THEFT
1/7/2017 10:55:00 AM,1,THEFT
1/7/2017 11:16:00 AM,1,THEFT
1/7/2017 11:24:00 AM,1,THEFT
1/7/2017 11:30:00 AM,1,THEFT
1/7/2017 12:57:00 PM,1,THEFT
1/7/2017 1:40:00 PM,1,THEFT
1/7/2017 1:50:00 PM,1,THEFT
1/7/2017 3:05:00 PM,1,THEFT
1/7/2017 4:03:00 PM,1,THEFT
1/7/2017 4:10:00 PM,1,THEFT
1/7/2017 5:24:00 PM,1,THEFT
1/7/2017 5:50:00 PM,1,THEFT
1/7/2017 5:50:00 PM,1,THEFT
1/7/2017 8:11:00 PM,1,THEFT
1/7/2017 8:50:00 PM,1,THEFT
1/7/2017 9:05:00 PM,1,THEFT
1/7/2017 9:20:00 PM,1,THEFT
1/7/2017 11:55:00 PM,1,THEFT
1/8/2017 12:18:00 PM,1,THEFT
1/8/2017 12:20:00 PM,1,THEFT
1/8/2017 1:35:00 PM,1,THEFT
1/8/2017 3:04:00 PM,1,THEFT
1/8/2017 4:00:00 PM,1,THEFT
1/8/2017 4:07:00 PM,1,THEFT
1/8/2017 4:45:00 PM,1,THEFT
1/8/2017 5:08:00 PM,1,THEFT
1/8/2017 5:30:00 PM,1,THEFT
1/8/2017 5:50:00 PM,1,THEFT
1/8/2017 6:02:00 PM,1,THEFT
1/8/2017 7:00:00 PM,1,THEFT
1/8/2017 8:01:00 PM,1,THEFT
1/9/2017 1:35:00 AM,1,THEFT
1/9/2017 9:43:00 AM,1,THEFT
1/9/2017 10:17:00 AM,1,THEFT
1/9/2017 11:15:00 AM,1,THEFT
1/9/2017 11:20:00 AM,1,THEFT
1/9/2017 11:23:00 AM,1,THEFT
1/9/2017 12:08:00 PM,1,THEFT
1/9/2017 1:30:00 PM,1,THEFT
1/9/2017 2:30:00 PM,1,THEFT
1/9/2017 2:55:00 PM,1,THEFT
1/9/2017 3:30:00 PM,1,THEFT
1/9/2017 4:40:00 PM,1,THEFT
1/9/2017 4:50:00 PM,1,THEFT
1/9/2017 5:35:00 PM,1,THEFT
1/9/2017 5:45:00 PM,1,THEFT
1/9/2017 6:36:00 PM,1,THEFT
1/9/2017 6:52:00 PM,1,THEFT
1/9/2017 7:40:00 PM,1,THEFT
1/9/2017 8:00:00 PM,1,THEFT
1/10/2017 11:45:00 AM,1,THEFT
1/10/2017 11:47:00 AM,1,THEFT
1/10/2017 1:05:00 PM,1,THEFT
1/10/2017 1:42:00 PM,1,THEFT
1/10/2017 1:55:00 PM,1,THEFT
1/10/2017 3:12:00 PM,1,THEFT
1/10/2017 4:17:00 PM,1,THEFT
1/10/2017 7:30:00 PM,1,THEFT
1/10/2017 9:30:00 PM,1,THEFT
1/11/2017 2:16:00 AM,1,THEFT
1/11/2017 9:30:00 AM,1,THEFT
1/11/2017 10:15:00 AM,1,THEFT
1/11/2017 10:33:00 AM,1,THEFT
1/11/2017 1:10:00 PM,1,THEFT
1/11/2017 1:38:00 PM,1,THEFT
1/11/2017 2:14:00 PM,1,THEFT
1/11/2017 3:03:00 PM,1,THEFT
1/11/2017 3:30:00 PM,1,THEFT
1/11/2017 3:43:00 PM,1,THEFT
1/11/2017 4:00:00 PM,1,THEFT
1/11/2017 4:24:00 PM,1,THEFT
1/11/2017 4:53:00 PM,1,THEFT
1/11/2017 5:50:00 PM,1,THEFT
1/11/2017 6:46:00 PM,1,THEFT
1/11/2017 6:55:00 PM,1,THEFT
1/11/2017 7:23:00 PM,1,THEFT
1/11/2017 8:21:00 PM,1,THEFT
1/11/2017 8:42:00 PM,1,THEFT
1/11/2017 9:55:00 PM,1,THEFT
1/11/2017 10:23:00 PM,1,THEFT
1/11/2017 10:23:00 PM,1,THEFT
1/12/2017 1:30:00 AM,1,THEFT
1/12/2017 12:06:00 PM,1,THEFT
1/12/2017 12:45:00 PM,1,THEFT
1/12/2017 12:50:00 PM,1,THEFT
1/12/2017 1:15:00 PM,1,THEFT
1/12/2017 2:31:00 PM,1,THEFT
1/12/2017 2:45:00 PM,1,THEFT
1/12/2017 2:50:00 PM,1,THEFT
1/12/2017 3:10:00 PM,1,THEFT
1/12/2017 3:30:00 PM,1,THEFT
1/12/2017 3:30:00 PM,1,THEFT
1/12/2017 3:44:00 PM,1,THEFT
1/12/2017 3:45:00 PM,1,THEFT
1/12/2017 4:30:00 PM,1,THEFT
1/12/2017 4:49:00 PM,1,THEFT
1/12/2017 5:00:00 PM,1,THEFT
1/12/2017 5:34:00 PM,1,THEFT
1/12/2017 6:10:00 PM,1,THEFT
1/12/2017 6:15:00 PM,1,THEFT
1/12/2017 6:30:00 PM,1,THEFT
1/12/2017 7:16:00 PM,1,THEFT
1/12/2017 8:10:00 PM,1,THEFT
1/12/2017 8:16:00 PM,1,THEFT
1/12/2017 11:15:00 PM,1,THEFT
1/13/2017 7:10:00 AM,1,THEFT
1/13/2017 9:15:00 AM,1,THEFT
1/13/2017 12:00:00 PM,1,THEFT
1/13/2017 12:33:00 PM,1,THEFT
1/13/2017 1:17:00 PM,1,THEFT
1/13/2017 1:36:00 PM,1,THEFT
1/13/2017 1:40:00 PM,1,THEFT
1/13/2017 1:45:00 PM,1,THEFT
1/13/2017 2:00:00 PM,1,THEFT
1/13/2017 2:00:00 PM,1,THEFT
1/13/2017 2:15:00 PM,1,THEFT
1/13/2017 3:27:00 PM,1,THEFT
1/13/2017 4:20:00 PM,1,THEFT
1/13/2017 5:40:00 PM,1,THEFT
1/13/2017 5:42:00 PM,1,THEFT
1/13/2017 6:37:00 PM,1,THEFT
1/13/2017 7:30:00 PM,1,THEFT
1/13/2017 8:10:00 PM,1,THEFT
1/13/2017 11:00:00 PM,1,THEFT
1/14/2017 1:15:00 AM,1,THEFT
1/14/2017 7:09:00 AM,1,THEFT
1/14/2017 11:00:00 AM,1,THEFT
1/14/2017 11:43:00 AM,1,THEFT
1/14/2017 1:17:00 PM,1,THEFT
1/14/2017 1:27:00 PM,1,THEFT
1/14/2017 3:37:00 PM,1,THEFT
1/14/2017 3:43:00 PM,1,THEFT
1/14/2017 3:45:00 PM,1,THEFT
1/14/2017 5:28:00 PM,1,THEFT
1/14/2017 6:00:00 PM,1,THEFT
1/14/2017 9:30:00 PM,1,THEFT
1/14/2017 11:46:00 PM,1,THEFT
1/15/2017 6:30:00 AM,1,THEFT
1/15/2017 9:00:00 AM,1,THEFT
1/15/2017 1:30:00 PM,1,THEFT
1/15/2017 1:45:00 PM,1,THEFT
1/15/2017 1:50:00 PM,1,THEFT
1/15/2017 2:07:00 PM,1,THEFT
1/15/2017 2:31:00 PM,1,THEFT
1/15/2017 3:50:00 PM,1,THEFT
1/15/2017 4:15:00 PM,1,THEFT
1/15/2017 4:19:00 PM,1,THEFT
1/15/2017 4:31:00 PM,1,THEFT
1/15/2017 5:12:00 PM,1,THEFT
1/15/2017 8:00:00 PM,1,THEFT
1/15/2017 11:50:00 PM,1,THEFT
1/16/2017 12:01:00 AM,1,THEFT
1/16/2017 7:56:00 AM,1,THEFT
1/16/2017 11:30:00 AM,1,THEFT
1/16/2017 12:30:00 PM,1,THEFT
1/16/2017 1:44:00 PM,1,THEFT
1/16/2017 3:45:00 PM,1,THEFT
1/16/2017 3:55:00 PM,1,THEFT
1/16/2017 4:00:00 PM,1,THEFT
1/16/2017 4:07:00 PM,1,THEFT
1/16/2017 4:20:00 PM,1,THEFT
1/16/2017 4:30:00 PM,1,THEFT
1/16/2017 4:30:00 PM,1,THEFT
1/16/2017 4:45:00 PM,1,THEFT
1/16/2017 5:00:00 PM,1,THEFT
1/16/2017 5:30:00 PM,1,THEFT
1/16/2017 6:20:00 PM,1,THEFT
1/16/2017 6:30:00 PM,1,THEFT
1/16/2017 10:17:00 PM,1,THEFT
1/17/2017 5:03:00 AM,1,THEFT
1/17/2017 7:40:00 AM,1,THEFT
1/17/2017 10:34:00 AM,1,THEFT
1/17/2017 11:00:00 AM,1,THEFT
1/17/2017 2:05:00 PM,1,THEFT
1/17/2017 3:30:00 PM,1,THEFT
1/17/2017 4:00:00 PM,1,THEFT
1/17/2017 6:00:00 PM,1,THEFT
1/17/2017 6:50:00 PM,1,THEFT
1/17/2017 7:07:00 PM,1,THEFT
1/17/2017 7:32:00 PM,1,THEFT
1/17/2017 10:37:00 PM,1,THEFT
1/17/2017 11:19:00 PM,1,THEFT
1/18/2017 8:35:00 AM,1,THEFT
1/18/2017 2:00:00 PM,1,THEFT
1/18/2017 2:44:00 PM,1,THEFT
1/18/2017 3:10:00 PM,1,THEFT
1/18/2017 4:08:00 PM,1,THEFT
1/18/2017 4:35:00 PM,1,THEFT
1/18/2017 4:40:00 PM,1,THEFT
1/18/2017 5:00:00 PM,1,THEFT
1/18/2017 5:07:00 PM,1,THEFT
1/18/2017 5:45:00 PM,1,THEFT
1/18/2017 6:30:00 PM,1,THEFT
1/18/2017 7:20:00 PM,1,THEFT
1/18/2017 8:15:00 PM,1,THEFT
1/18/2017 8:21:00 PM,1,THEFT
1/18/2017 9:18:00 PM,1,THEFT
1/19/2017 8:07:00 AM,1,THEFT
1/19/2017 10:45:00 AM,1,THEFT
1/19/2017 11:27:00 AM,1,THEFT
1/19/2017 2:15:00 PM,1,THEFT
1/19/2017 3:42:00 PM,1,THEFT
1/19/2017 4:00:00 PM,1,THEFT
1/19/2017 5:00:00 PM,1,THEFT
1/19/2017 5:10:00 PM,1,THEFT
1/19/2017 5:54:00 PM,1,THEFT
1/19/2017 5:55:00 PM,1,THEFT
1/19/2017 6:32:00 PM,1,THEFT
1/20/2017 10:17:00 AM,1,THEFT
1/20/2017 11:30:00 AM,1,THEFT
1/20/2017 11:40:00 AM,1,THEFT
1/20/2017 12:00:00 PM,1,THEFT
1/20/2017 12:30:00 PM,1,THEFT
1/20/2017 12:37:00 PM,1,THEFT
1/21/2017 8:20:00 PM,1,THEFT
1/22/2017 2:10:00 PM,1,THEFT
1/22/2017 3:00:00 PM,1,THEFT
1/24/2017 9:50:00 AM,1,THEFT
1/25/2017 12:35:00 PM,1,THEFT
1/25/2017 3:49:00 PM,1,THEFT
1/25/2017 4:24:00 PM,1,THEFT
1/26/2017 5:47:00 PM,1,THEFT
1/27/2017 12:21:00 PM,1,THEFT
1/29/2017 1:00:00 PM,1,THEFT
1/29/2017 1:30:00 PM,1,THEFT
1/29/2017 5:30:00 PM,1,THEFT
1/30/2017 6:15:00 PM,1,THEFT
1/31/2017 12:00:00 AM,1,THEFT
1/31/2017 5:43:00 PM,1,THEFT
1/31/2017 7:42:00 PM,1,THEFT
2/2/2017 2:00:00 PM,1,THEFT
2/2/2017 5:40:00 PM,1,THEFT
2/2/2017 8:20:00 PM,1,THEFT
2/2/2017 9:49:00 PM,1,THEFT
2/3/2017 2:00:00 AM,1,THEFT
2/3/2017 9:10:00 AM,1,THEFT
2/3/2017 9:22:00 AM,1,THEFT
2/3/2017 11:30:00 AM,1,THEFT
2/3/2017 11:38:00 AM,1,THEFT
2/3/2017 11:50:00 AM,1,THEFT
2/3/2017 11:58:00 AM,1,THEFT
2/3/2017 12:10:00 PM,1,THEFT
2/3/2017 1:00:00 PM,1,THEFT
2/3/2017 2:50:00 PM,1,THEFT
2/3/2017 2:51:00 PM,1,THEFT
2/3/2017 3:02:00 PM,1,THEFT
2/3/2017 3:50:00 PM,1,THEFT
2/3/2017 4:09:00 PM,1,THEFT
2/3/2017 4:28:00 PM,1,THEFT
2/3/2017 4:31:00 PM,1,THEFT
2/3/2017 5:52:00 PM,1,THEFT
2/3/2017 6:07:00 PM,1,THEFT
2/3/2017 6:15:00 PM,1,THEFT
2/3/2017 6:25:00 PM,1,THEFT
2/3/2017 6:35:00 PM,1,THEFT
2/3/2017 7:30:00 PM,1,THEFT
2/3/2017 8:45:00 PM,1,THEFT
2/3/2017 9:00:00 PM,1,THEFT
2/3/2017 9:18:00 PM,1,THEFT
2/3/2017 10:15:00 PM,1,THEFT
2/3/2017 11:21:00 PM,1,THEFT
2/4/2017 9:30:00 AM,1,THEFT
2/4/2017 10:15:00 AM,1,THEFT
2/4/2017 10:30:00 AM,1,THEFT
2/4/2017 12:15:00 PM,1,THEFT
2/4/2017 1:01:00 PM,1,THEFT
2/4/2017 1:25:00 PM,1,THEFT
2/4/2017 1:45:00 PM,1,THEFT
2/4/2017 1:50:00 PM,1,THEFT
2/4/2017 2:10:00 PM,1,THEFT
2/4/2017 2:35:00 PM,1,THEFT
2/4/2017 3:30:00 PM,1,THEFT
2/4/2017 3:50:00 PM,1,THEFT
2/4/2017 4:47:00 PM,1,THEFT
2/4/2017 5:23:00 PM,1,THEFT
2/4/2017 5:25:00 PM,1,THEFT
2/4/2017 5:40:00 PM,1,THEFT
2/4/2017 6:15:00 PM,1,THEFT
2/4/2017 6:45:00 PM,1,THEFT
2/4/2017 6:48:00 PM,1,THEFT
2/4/2017 7:15:00 PM,1,THEFT
2/4/2017 7:20:00 PM,1,THEFT
2/4/2017 7:50:00 PM,1,THEFT
2/4/2017 9:30:00 PM,1,THEFT
2/5/2017 7:20:00 AM,1,THEFT
2/5/2017 11:14:00 AM,1,THEFT
2/5/2017 11:30:00 AM,1,THEFT
2/5/2017 11:47:00 AM,1,THEFT
2/5/2017 12:26:00 PM,1,THEFT
2/5/2017 12:45:00 PM,1,THEFT
2/5/2017 1:33:00 PM,1,THEFT
2/5/2017 1:35:00 PM,1,THEFT
2/5/2017 1:40:00 PM,1,THEFT
2/5/2017 2:24:00 PM,1,THEFT
2/5/2017 2:30:00 PM,1,THEFT
2/5/2017 3:15:00 PM,1,THEFT
2/5/2017 3:45:00 PM,1,THEFT
2/5/2017 4:05:00 PM,1,THEFT
2/5/2017 4:18:00 PM,1,THEFT
2/5/2017 4:42:00 PM,1,THEFT
2/5/2017 5:00:00 PM,1,THEFT
2/5/2017 5:00:00 PM,1,THEFT
2/5/2017 5:20:00 PM,1,THEFT
2/5/2017 5:50:00 PM,1,THEFT
2/5/2017 6:20:00 PM,1,THEFT
2/5/2017 6:45:00 PM,1,THEFT
2/5/2017 7:17:00 PM,1,THEFT
2/5/2017 8:45:00 PM,1,THEFT
2/6/2017 4:30:00 AM,1,THEFT
2/6/2017 8:20:00 AM,1,THEFT
2/6/2017 9:26:00 AM,1,THEFT
2/6/2017 9:35:00 AM,1,THEFT
2/6/2017 10:00:00 AM,1,THEFT
2/6/2017 10:55:00 AM,1,THEFT
2/6/2017 11:45:00 AM,1,THEFT
2/6/2017 11:45:00 AM,1,THEFT
2/6/2017 11:50:00 AM,1,THEFT
2/6/2017 12:30:00 PM,1,THEFT
2/6/2017 12:53:00 PM,1,THEFT
2/6/2017 12:56:00 PM,1,THEFT
2/6/2017 1:00:00 PM,1,THEFT
2/6/2017 1:30:00 PM,1,THEFT
2/6/2017 1:35:00 PM,1,THEFT
2/6/2017 1:40:00 PM,1,THEFT
2/6/2017 2:20:00 PM,1,THEFT
2/6/2017 2:32:00 PM,1,THEFT
2/6/2017 2:45:00 PM,1,THEFT
2/6/2017 3:06:00 PM,1,THEFT
2/6/2017 3:34:00 PM,1,THEFT
2/6/2017 3:45:00 PM,1,THEFT
2/6/2017 4:00:00 PM,1,THEFT
2/6/2017 4:20:00 PM,1,THEFT
2/6/2017 4:31:00 PM,1,THEFT
2/6/2017 6:30:00 PM,1,THEFT
2/6/2017 6:45:00 PM,1,THEFT
2/6/2017 7:10:00 PM,1,THEFT
2/6/2017 7:16:00 PM,1,THEFT
2/6/2017 7:30:00 PM,1,THEFT
2/6/2017 7:50:00 PM,1,THEFT
2/6/2017 8:00:00 PM,1,THEFT
2/6/2017 9:10:00 PM,1,THEFT
2/6/2017 9:53:00 PM,1,THEFT
2/7/2017 2:04:00 AM,1,THEFT
2/7/2017 6:03:00 AM,1,THEFT
2/7/2017 7:50:00 AM,1,THEFT
2/7/2017 10:20:00 AM,1,THEFT
2/7/2017 10:30:00 AM,1,THEFT
2/7/2017 10:55:00 AM,1,THEFT
2/7/2017 11:02:00 AM,1,THEFT
2/7/2017 12:00:00 PM,1,THEFT
2/7/2017 12:59:00 PM,1,THEFT
2/7/2017 2:20:00 PM,1,THEFT
2/7/2017 2:40:00 PM,1,THEFT
2/7/2017 2:42:00 PM,1,THEFT
2/7/2017 3:01:00 PM,1,THEFT
2/7/2017 3:15:00 PM,1,THEFT
2/7/2017 3:30:00 PM,1,THEFT
2/7/2017 3:46:00 PM,1,THEFT
2/7/2017 4:13:00 PM,1,THEFT
2/7/2017 4:15:00 PM,1,THEFT
2/7/2017 5:43:00 PM,1,THEFT
2/7/2017 7:00:00 PM,1,THEFT
2/7/2017 8:50:00 PM,1,THEFT
2/7/2017 9:10:00 PM,1,THEFT
2/7/2017 10:44:00 PM,1,THEFT
2/8/2017 9:10:00 AM,1,THEFT
2/8/2017 10:45:00 AM,1,THEFT
2/8/2017 11:00:00 AM,1,THEFT
2/8/2017 11:50:00 AM,1,THEFT
2/8/2017 12:17:00 PM,1,THEFT
2/8/2017 12:42:00 PM,1,THEFT
2/8/2017 1:00:00 PM,1,THEFT
2/8/2017 1:19:00 PM,1,THEFT
2/8/2017 1:19:00 PM,1,THEFT
2/8/2017 1:20:00 PM,1,THEFT
2/8/2017 2:00:00 PM,1,THEFT
2/8/2017 2:36:00 PM,1,THEFT
2/8/2017 3:03:00 PM,1,THEFT
2/8/2017 3:55:00 PM,1,THEFT
2/8/2017 4:00:00 PM,1,THEFT
2/8/2017 4:05:00 PM,1,THEFT
2/8/2017 4:11:00 PM,1,THEFT
2/8/2017 4:15:00 PM,1,THEFT
2/8/2017 4:20:00 PM,1,THEFT
2/8/2017 4:24:00 PM,1,THEFT
2/8/2017 4:35:00 PM,1,THEFT
2/8/2017 5:03:00 PM,1,THEFT
2/8/2017 5:10:00 PM,1,THEFT
2/8/2017 5:30:00 PM,1,THEFT
2/8/2017 6:12:00 PM,1,THEFT
2/8/2017 6:45:00 PM,1,THEFT
2/8/2017 8:05:00 PM,1,THEFT
2/8/2017 10:57:00 PM,1,THEFT
2/9/2017 4:49:00 AM,1,THEFT
2/9/2017 8:25:00 AM,1,THEFT
2/9/2017 10:15:00 AM,1,THEFT
2/9/2017 6:57:00 PM,1,THEFT
2/10/2017 5:50:00 PM,1,THEFT
2/11/2017 11:30:00 AM,1,THEFT
2/11/2017 3:30:00 PM,1,THEFT
2/11/2017 7:30:00 PM,1,THEFT
2/11/2017 8:17:00 PM,1,THEFT
2/12/2017 11:20:00 AM,1,THEFT
2/12/2017 3:30:00 PM,1,THEFT
2/12/2017 4:56:00 PM,1,THEFT
2/12/2017 5:13:00 PM,1,THEFT
2/12/2017 9:00:00 PM,1,THEFT
2/12/2017 9:21:00 PM,1,THEFT
2/13/2017 1:55:00 AM,1,THEFT
2/13/2017 7:30:00 AM,1,THEFT
2/13/2017 12:32:00 PM,1,THEFT
2/13/2017 4:45:00 PM,1,THEFT
2/13/2017 5:16:00 PM,1,THEFT
2/13/2017 5:50:00 PM,1,THEFT
2/13/2017 6:20:00 PM,1,THEFT
2/13/2017 6:25:00 PM,1,THEFT
2/13/2017 6:50:00 PM,1,THEFT
2/13/2017 7:45:00 PM,1,THEFT
2/13/2017 8:35:00 PM,1,THEFT
2/14/2017 9:25:00 AM,1,THEFT
2/14/2017 12:40:00 PM,1,THEFT
2/14/2017 1:00:00 PM,1,THEFT
2/14/2017 5:17:00 PM,1,THEFT
2/14/2017 7:10:00 PM,1,THEFT
2/15/2017 9:40:00 AM,1,THEFT
2/15/2017 11:15:00 AM,1,THEFT
2/15/2017 1:13:00 PM,1,THEFT
2/15/2017 2:00:00 PM,1,THEFT
2/15/2017 2:15:00 PM,1,THEFT
2/15/2017 4:20:00 PM,1,THEFT
2/15/2017 4:36:00 PM,1,THEFT
2/15/2017 4:45:00 PM,1,THEFT
2/15/2017 5:17:00 PM,1,THEFT
2/15/2017 5:55:00 PM,1,THEFT
2/16/2017 3:27:00 AM,1,THEFT
2/16/2017 8:00:00 AM,1,THEFT
2/16/2017 8:24:00 AM,1,THEFT
2/16/2017 9:03:00 AM,1,THEFT
2/16/2017 10:10:00 AM,1,THEFT
2/16/2017 10:25:00 AM,1,THEFT
2/16/2017 11:15:00 AM,1,THEFT
2/16/2017 12:00:00 PM,1,THEFT
2/16/2017 1:30:00 PM,1,THEFT
2/16/2017 1:30:00 PM,1,THEFT
2/16/2017 2:10:00 PM,1,THEFT
2/16/2017 2:55:00 PM,1,THEFT
2/16/2017 4:53:00 PM,1,THEFT
2/16/2017 6:08:00 PM,1,THEFT
2/16/2017 6:15:00 PM,1,THEFT
2/16/2017 6:43:00 PM,1,THEFT
2/16/2017 8:17:00 PM,1,THEFT
2/17/2017 3:52:00 AM,1,THEFT
2/17/2017 8:01:00 AM,1,THEFT
2/17/2017 10:29:00 AM,1,THEFT
2/17/2017 1:55:00 PM,1,THEFT
2/17/2017 2:00:00 PM,1,THEFT
2/17/2017 2:00:00 PM,1,THEFT
2/17/2017 2:18:00 PM,1,THEFT
2/17/2017 3:10:00 PM,1,THEFT
2/17/2017 3:51:00 PM,1,THEFT
2/17/2017 4:12:00 PM,1,THEFT
2/17/2017 5:10:00 PM,1,THEFT
2/17/2017 7:50:00 PM,1,THEFT
2/17/2017 8:20:00 PM,1,THEFT
2/17/2017 10:20:00 PM,1,THEFT
2/17/2017 10:25:00 PM,1,THEFT
2/18/2017 8:42:00 AM,1,THEFT
2/18/2017 9:43:00 AM,1,THEFT
2/18/2017 10:15:00 AM,1,THEFT
2/18/2017 10:30:00 AM,1,THEFT
2/18/2017 12:27:00 PM,1,THEFT
2/18/2017 1:00:00 PM,1,THEFT
2/18/2017 1:54:00 PM,1,THEFT
2/18/2017 2:10:00 PM,1,THEFT
2/18/2017 3:19:00 PM,1,THEFT
2/18/2017 3:50:00 PM,1,THEFT
2/18/2017 4:03:00 PM,1,THEFT
2/18/2017 4:15:00 PM,1,THEFT
2/18/2017 4:15:00 PM,1,THEFT
2/18/2017 4:17:00 PM,1,THEFT
2/18/2017 4:45:00 PM,1,THEFT
2/18/2017 5:23:00 PM,1,THEFT
2/18/2017 5:36:00 PM,1,THEFT
2/18/2017 6:30:00 PM,1,THEFT
2/18/2017 7:00:00 PM,1,THEFT
2/18/2017 8:00:00 PM,1,THEFT
2/19/2017 8:00:00 AM,1,THEFT
2/19/2017 10:00:00 AM,1,THEFT
2/19/2017 10:25:00 AM,1,THEFT
2/19/2017 11:05:00 AM,1,THEFT
2/19/2017 12:16:00 PM,1,THEFT
2/19/2017 1:10:00 PM,1,THEFT
2/19/2017 2:00:00 PM,1,THEFT
2/19/2017 2:08:00 PM,1,THEFT
2/19/2017 2:25:00 PM,1,THEFT
2/19/2017 2:30:00 PM,1,THEFT
2/19/2017 3:05:00 PM,1,THEFT
2/19/2017 3:51:00 PM,1,THEFT
2/19/2017 3:58:00 PM,1,THEFT
2/19/2017 4:02:00 PM,1,THEFT
2/19/2017 5:02:00 PM,1,THEFT
2/19/2017 5:28:00 PM,1,THEFT
2/19/2017 5:37:00 PM,1,THEFT
2/19/2017 6:15:00 PM,1,THEFT
2/19/2017 7:35:00 PM,1,THEFT
2/19/2017 8:14:00 PM,1,THEFT
2/20/2017 12:37:00 AM,1,THEFT
2/20/2017 7:30:00 AM,1,THEFT
2/20/2017 9:00:00 AM,1,THEFT
2/20/2017 11:20:00 AM,1,THEFT
2/20/2017 11:45:00 AM,1,THEFT
2/20/2017 12:30:00 PM,1,THEFT
2/20/2017 12:35:00 PM,1,THEFT
2/20/2017 12:59:00 PM,1,THEFT
2/20/2017 1:10:00 PM,1,THEFT
2/20/2017 1:16:00 PM,1,THEFT
2/20/2017 2:22:00 PM,1,THEFT
2/20/2017 3:27:00 PM,1,THEFT
2/20/2017 3:30:00 PM,1,THEFT
2/20/2017 3:43:00 PM,1,THEFT
2/20/2017 4:04:00 PM,1,THEFT
2/20/2017 4:15:00 PM,1,THEFT
2/20/2017 4:30:00 PM,1,THEFT
2/20/2017 5:44:00 PM,1,THEFT
2/20/2017 5:55:00 PM,1,THEFT
2/20/2017 5:56:00 PM,1,THEFT
2/20/2017 6:26:00 PM,1,THEFT
2/20/2017 6:30:00 PM,1,THEFT
2/20/2017 7:15:00 PM,1,THEFT
2/20/2017 7:44:00 PM,1,THEFT
2/20/2017 8:00:00 PM,1,THEFT
2/20/2017 10:10:00 PM,1,THEFT
2/20/2017 11:10:00 PM,1,THEFT
2/21/2017 7:08:00 AM,1,THEFT
2/21/2017 10:10:00 AM,1,THEFT
2/21/2017 11:40:00 AM,1,THEFT
2/21/2017 1:35:00 PM,1,THEFT
2/21/2017 1:40:00 PM,1,THEFT
2/21/2017 1:55:00 PM,1,THEFT
2/21/2017 2:15:00 PM,1,THEFT
2/21/2017 2:20:00 PM,1,THEFT
2/21/2017 2:36:00 PM,1,THEFT
2/21/2017 2:59:00 PM,1,THEFT
2/21/2017 3:40:00 PM,1,THEFT
2/21/2017 3:48:00 PM,1,THEFT
2/21/2017 3:48:00 PM,1,THEFT
2/21/2017 4:30:00 PM,1,THEFT
2/21/2017 4:45:00 PM,1,THEFT
2/21/2017 5:25:00 PM,1,THEFT
2/21/2017 5:37:00 PM,1,THEFT
2/21/2017 5:40:00 PM,1,THEFT
2/21/2017 6:00:00 PM,1,THEFT
2/21/2017 10:30:00 PM,1,THEFT
2/21/2017 11:00:00 PM,1,THEFT
2/22/2017 3:35:00 AM,1,THEFT
2/22/2017 4:20:00 AM,1,THEFT
2/22/2017 9:12:00 AM,1,THEFT
2/22/2017 9:55:00 AM,1,THEFT
2/22/2017 11:00:00 AM,1,THEFT
2/22/2017 11:18:00 AM,1,THEFT
2/22/2017 12:05:00 PM,1,THEFT
2/22/2017 12:15:00 PM,1,THEFT
2/22/2017 1:15:00 PM,1,THEFT
2/22/2017 2:32:00 PM,1,THEFT
2/22/2017 3:20:00 PM,1,THEFT
2/22/2017 3:30:00 PM,1,THEFT
2/22/2017 4:00:00 PM,1,THEFT
2/22/2017 4:12:00 PM,1,THEFT
2/22/2017 5:28:00 PM,1,THEFT
2/22/2017 5:30:00 PM,1,THEFT
2/22/2017 6:30:00 PM,1,THEFT
2/22/2017 6:39:00 PM,1,THEFT
2/22/2017 7:30:00 PM,1,THEFT
2/22/2017 8:58:00 PM,1,THEFT
